"","GAME_ID","TEAM_ID","TEAM_ABBREVIATION","PLAYER_ID","PLAYER_NAME","MIN","FGM","FGA","FG3M","FG3A","FTM","FTA","PF","PTS","STL","BLK","TO","OREB","DREB","AST","BLKA","PFD","POSS","SCREEN_ASSISTS","DEFLECTIONS","CHARGES_DRAWN","CONTESTED_SHOTS_2PT","CONTESTED_SHOTS_3PT","OFF_BOXOUTS","DEF_BOXOUTS","OFF_LOOSE_BALLS_RECOVERED","DEF_LOOSE_BALLS_RECOVERED","D_FGM","D_FGA","DRIVES","DIST_MILES_OFF","DIST_MILES_DEF","TOUCHES","PASSES_MADE","PASSES_RECEIVED","SECONDARY_AST","POTENTIAL_AST","FT_AST","OREB_CONTEST","OREB_CHANCES","DREB_CONTEST","DREB_CHANCES"
"24548",22200960,1610612755,"PHI",201935,"James Harden",39.15,11,26,5,9,11,11,1,38,1,0,2,4,5,10,2,6,79,0,2,0,0,2,0,0,1,0,9,14,26,1.4,1.1,99,63,81,1,17,2,4,6,0,11
"24549",22200960,1610612755,"PHI",1629001,"De'Anthony Melton",24,2,5,1,4,0,0,1,5,0,0,1,0,2,1,0,0,48,0,1,0,2,2,0,0,0,0,6,11,3,1,0.8,34,27,22,1,1,0,0,0,0,3
"24550",22200960,1610612755,"PHI",1627777,"Georges Niang",28.15,5,7,5,6,1,2,2,16,1,0,0,0,1,0,0,1,58,2,1,0,2,1,0,0,0,0,6,11,3,1.3,1,41,32,18,1,2,0,0,0,0,5
"24551",22200960,1610612755,"PHI",1629667,"Jalen McDaniels",19.9833333333333,2,3,1,1,3,3,5,8,0,0,0,1,1,0,0,1,40,0,3,0,1,1,0,0,0,0,2,5,0,0.7,0.8,10,6,4,0,0,0,1,2,0,2
"24552",22200960,1610612755,"PHI",1630194,"Paul Reed",9.46666666666667,1,1,0,0,2,3,2,4,0,1,0,3,1,1,0,2,18,2,0,0,6,0,0,0,0,0,6,9,0,0.4,0.3,14,12,4,0,2,0,3,6,0,2
"24553",22200960,1610612755,"PHI",1629003,"Shake Milton",8.75,0,2,0,2,0,0,1,0,1,0,0,0,1,1,0,1,18,0,3,0,0,0,0,0,0,0,2,2,1,0.3,0.3,9,6,6,0,1,0,0,0,1,2
"24558",22200960,1610612749,"MIL",1626192,"Pat Connaughton",17.2,0,2,0,1,1,1,1,1,0,0,0,0,2,0,0,1,35,0,1,0,0,0,0,0,0,0,1,1,1,0.6,0.6,11,9,6,1,0,0,0,0,1,3
"24559",22200960,1610612749,"MIL",203507,"Giannis Antetokounmpo",35.4166666666667,9,21,0,3,16,18,5,34,1,1,7,4,9,4,1,13,70,1,2,0,5,4,0,0,1,1,7,20,18,1.3,1.1,86,47,53,0,8,1,3,8,1,12
"24560",22200960,1610612749,"MIL",201572,"Brook Lopez",33.25,10,16,3,5,3,4,4,26,0,1,1,2,4,4,0,3,69,2,0,0,14,1,0,0,0,1,8,21,6,1.2,1,42,24,31,0,4,0,1,6,1,5
"24561",22200960,1610612749,"MIL",1628960,"Grayson Allen",30.1333333333333,7,10,6,8,0,0,3,20,0,0,0,1,2,3,0,0,61,0,2,0,0,1,0,0,1,0,4,6,4,1.3,1,34,24,25,0,4,0,1,1,0,3
"24562",22200960,1610612749,"MIL",201950,"Jrue Holiday",35.9666666666667,9,13,5,8,3,3,0,26,0,0,1,0,4,13,0,3,73,0,1,0,2,2,0,0,0,0,9,15,8,1.4,1.2,73,55,62,0,15,2,0,1,1,5
"24563",22200960,1610612749,"MIL",1626171,"Bobby Portis",15.9,3,4,1,2,0,0,2,7,0,0,0,0,5,0,0,0,32,0,0,0,1,1,0,1,0,0,6,9,0,0.6,0.5,24,20,9,0,0,0,0,1,1,7
"24564",22200960,1610612749,"MIL",204060,"Joe Ingles",18.3833333333333,2,3,1,2,0,0,1,5,1,0,1,0,3,1,0,0,36,0,0,0,0,0,0,0,0,0,2,3,2,0.7,0.6,15,10,10,0,0,0,0,1,0,6
"24565",22200960,1610612749,"MIL",203114,"Khris Middleton",27.3666666666667,2,8,0,2,2,2,5,6,1,0,1,1,2,2,0,1,59,1,2,0,0,4,0,0,0,0,8,12,6,1.1,0.9,44,33,30,1,6,0,1,3,1,3
"24566",22200960,1610612749,"MIL",1628975,"Jevon Carter",13.4666666666667,1,3,1,1,0,0,0,3,0,0,1,2,1,3,0,0,26,0,1,0,1,0,0,0,0,0,0,3,1,0.5,0.5,19,15,15,0,5,0,1,2,0,2
"24567",22200960,1610612749,"MIL",203109,"Jae Crowder",12.9166666666667,1,3,0,2,0,0,2,2,0,1,1,1,0,0,0,0,26,0,1,0,1,1,0,0,0,0,2,7,0,0.5,0.5,14,11,7,0,0,0,0,2,0,2
"24572",22200961,1610612750,"MIN",1630183,"Jaden McDaniels",33.95,8,11,3,5,0,0,4,19,1,1,2,1,3,2,0,0,70,0,2,0,3,4,0,0,0,1,6,10,8,1.5,1.2,42,29,30,0,2,0,1,1,1,4
"24573",22200961,1610612750,"MIN",203937,"Kyle Anderson",35.7666666666667,7,8,3,3,1,3,0,18,1,2,1,0,7,9,0,3,76,2,0,0,4,0,0,0,0,0,7,10,9,1.4,1.1,67,56,48,0,12,2,0,1,2,10
"24574",22200961,1610612750,"MIN",203497,"Rudy Gobert",31.0666666666667,5,9,0,0,3,4,4,13,0,2,1,4,10,0,0,2,64,1,1,0,13,3,1,2,1,0,11,21,1,1.3,1,51,39,28,1,1,0,3,8,2,15
"24575",22200961,1610612750,"MIN",1630162,"Anthony Edwards",35.7666666666667,10,20,2,8,5,8,4,27,0,0,4,1,3,8,0,6,76,0,2,0,0,0,0,0,2,0,4,10,16,1.5,1.1,79,50,62,0,7,0,0,1,1,6
"24576",22200961,1610612750,"MIN",201144,"Mike Conley",30.3333333333333,7,12,4,8,6,6,0,24,0,0,0,0,3,3,0,4,63,1,2,0,3,3,0,0,0,0,7,14,7,1.3,1,71,52,62,1,8,2,0,1,1,3
"24577",22200961,1610612750,"MIN",1627752,"Taurean Prince",18.3833333333333,2,3,1,2,3,3,0,8,0,0,3,0,0,2,0,3,39,0,1,0,3,0,0,0,0,0,7,11,4,0.8,0.6,21,14,17,0,1,0,0,0,0,0
"24578",22200961,1610612750,"MIN",1629162,"Jordan McLaughlin",14.0833333333333,1,3,1,2,0,0,1,3,1,0,0,0,1,1,1,0,29,0,1,0,0,1,0,0,0,0,3,4,2,0.7,0.5,35,31,31,2,3,2,0,2,0,1
"24579",22200961,1610612750,"MIN",1629675,"Naz Reid",16.9333333333333,4,5,2,3,0,2,5,10,0,0,0,0,4,1,0,1,36,2,0,0,6,1,0,0,0,0,8,13,2,0.8,0.6,34,28,18,0,2,0,0,2,1,5
"24580",22200961,1610612750,"MIN",1629638,"Nickeil Alexander-Walker",23.7166666666667,4,9,4,8,4,5,3,16,1,1,0,0,3,5,0,2,48,0,1,0,4,1,0,0,0,0,3,8,4,1.2,0.8,46,35,38,0,7,0,0,1,1,3
"24584",22200961,1610612758,"SAC",203084,"Harrison Barnes",37.4333333333333,7,13,3,5,3,3,1,20,0,0,2,0,4,1,1,4,77,0,0,0,0,5,0,0,0,0,5,10,6,1.5,1.4,52,33,32,0,3,0,0,2,0,4
"24585",22200961,1610612758,"SAC",1631099,"Keegan Murray",19.9666666666667,0,2,0,2,0,0,2,0,0,0,1,2,1,2,0,0,41,0,0,0,2,0,0,1,1,0,3,4,0,0.8,0.7,18,14,12,0,2,0,0,2,0,1
"24586",22200961,1610612758,"SAC",1627734,"Domantas Sabonis",32.7666666666667,10,18,1,1,3,5,5,24,0,0,0,6,8,5,2,4,68,8,1,0,5,1,2,0,1,0,9,14,8,1.3,1.2,81,61,43,0,7,0,4,14,1,9
"24587",22200961,1610612758,"SAC",1628989,"Kevin Huerter",32.7166666666667,11,15,6,9,1,2,3,29,2,0,0,0,0,2,0,1,66,0,3,0,1,2,0,0,0,0,9,12,4,1.4,1.2,48,32,39,0,4,0,0,0,0,0
"24588",22200961,1610612758,"SAC",1628368,"De'Aaron Fox",36.65,10,22,0,2,5,7,3,25,1,0,3,0,2,7,3,4,76,0,4,0,0,1,0,0,0,1,6,11,20,1.4,1.3,82,54,74,1,14,0,0,2,0,5
"24589",22200961,1610612758,"SAC",1630558,"Davion Mitchell",11.35,1,1,0,0,0,0,1,2,0,0,0,0,0,1,0,1,23,0,1,0,1,2,0,0,0,0,4,8,1,0.4,0.5,16,15,15,0,1,0,0,0,0,0
"24590",22200961,1610612758,"SAC",1629056,"Terence Davis",6.1,1,1,0,0,0,0,2,2,1,0,0,0,1,0,0,0,13,0,1,0,0,0,0,0,0,0,2,2,0,0.2,0.2,9,8,5,0,0,0,0,1,0,1
"24591",22200961,1610612758,"SAC",1628370,"Malik Monk",20.0166666666667,1,4,0,2,6,7,1,8,0,0,0,0,1,5,0,4,39,0,1,0,0,5,0,0,0,0,2,7,12,0.8,0.7,23,16,22,0,7,2,0,0,0,1
"24592",22200961,1610612758,"SAC",1629002,"Chimezie Metu",7.05,3,4,0,0,0,0,1,6,0,0,0,1,1,0,0,0,15,0,0,0,0,0,0,1,0,0,2,3,0,0.3,0.3,7,3,5,0,0,0,1,2,0,1
"24593",22200961,1610612758,"SAC",1626168,"Trey Lyles",19.0666666666667,4,5,3,4,4,6,0,15,0,1,0,2,6,1,0,3,39,1,0,0,4,1,0,1,0,0,8,10,4,0.7,0.8,31,22,17,0,2,0,2,3,0,7
"24594",22200961,1610612758,"SAC",1628408,"PJ Dozier",2.45,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,1,2,0,0.1,0.1,5,3,3,0,0,0,0,1,0,2
"24595",22200961,1610612758,"SAC",1630556,"Kessler Edwards",14.1166666666667,1,2,1,1,0,0,1,3,1,0,0,0,3,1,0,0,26,0,0,0,1,2,0,1,0,0,2,4,1,0.5,0.6,10,8,2,0,1,0,0,0,1,5
"24596",22200961,1610612758,"SAC",203458,"Alex Len",0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24598",22200962,1610612756,"PHX",1629006,"Josh Okogie",21.7833333333333,3,13,0,8,3,4,2,9,2,0,1,1,0,0,0,3,45,1,2,0,1,0,0,0,0,0,3,12,3,0.8,0.9,23,8,16,0,0,0,1,4,0,3
"24599",22200962,1610612756,"PHX",201142,"Kevin Durant",40.3666666666667,12,17,3,5,10,11,3,37,0,1,2,0,7,3,0,10,82,0,0,0,2,2,0,0,0,0,5,11,10,1.5,1.2,75,48,61,2,5,0,0,0,2,8
"24600",22200962,1610612756,"PHX",1629028,"Deandre Ayton",33.8833333333333,4,6,0,0,1,2,5,9,1,1,2,2,14,0,0,2,68,1,1,0,5,5,0,1,1,0,5,13,0,1.2,1.1,48,39,12,0,0,0,2,7,5,17
"24601",22200962,1610612756,"PHX",1626164,"Devin Booker",39.95,15,25,1,3,5,6,4,36,1,0,1,2,3,10,0,4,82,1,2,0,2,2,1,0,0,0,8,11,13,1.6,1.2,77,46,67,0,16,2,0,5,0,9
"24602",22200962,1610612756,"PHX",101108,"Chris Paul",33,4,9,2,6,1,2,2,11,1,0,0,0,6,7,0,2,66,0,3,0,0,0,0,0,0,1,2,12,8,1.1,1,75,63,61,0,14,0,0,1,1,9
"24603",22200962,1610612756,"PHX",203082,"Terrence Ross",12.8833333333333,0,1,0,1,0,0,3,0,0,0,0,1,0,1,0,0,26,0,0,0,2,3,0,0,0,1,7,8,0,0.6,0.5,8,7,4,0,1,0,0,1,0,0
"24604",22200962,1610612756,"PHX",1626166,"Cameron Payne",14.8666666666667,3,4,0,1,0,0,0,6,0,0,3,0,1,5,0,1,31,0,0,1,1,0,0,0,0,0,0,1,6,0.7,0.5,36,27,27,1,6,0,0,0,0,1
"24605",22200962,1610612756,"PHX",1629111,"Jock Landale",7.7,1,1,0,0,0,0,3,2,0,0,0,2,0,0,0,0,18,3,0,0,1,1,0,1,0,0,2,3,0,0.3,0.3,11,10,5,0,0,0,1,3,0,1
"24606",22200962,1610612756,"PHX",1628470,"Torrey Craig",12.4833333333333,2,5,1,4,0,0,3,5,0,0,0,0,0,1,0,0,28,1,1,0,0,2,0,0,0,0,3,4,1,0.6,0.5,20,15,9,0,0,0,0,0,0,0
"24607",22200962,1610612756,"PHX",1627814,"Damion Lee",5.88333333333333,1,1,1,1,0,0,0,3,0,0,0,0,1,0,0,0,12,0,0,0,0,1,0,0,0,0,3,3,0,0.3,0.2,5,4,2,0,0,0,0,0,0,1
"24608",22200962,1610612756,"PHX",203933,"T.J. Warren",3.23333333333333,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0.1,0.1,1,0,0,0,0,0,0,2,0,0
"24609",22200962,1610612756,"PHX",1630688,"Ish Wainright",13.9666666666667,4,6,4,5,0,0,3,12,0,0,0,0,0,0,0,0,28,0,1,0,0,3,0,0,0,0,1,3,0,0.5,0.5,12,6,9,0,0,0,0,0,0,0
"24613",22200962,1610612742,"DAL",1630182,"Josh Green",28.3,0,2,0,1,0,0,3,0,0,0,0,1,2,0,1,2,59,1,1,0,1,0,0,0,0,0,5,7,1,1.1,1,16,14,12,1,0,0,1,2,1,2
"24614",22200962,1610612742,"DAL",203493,"Reggie Bullock Jr.",39.3333333333333,4,10,2,8,0,0,3,10,2,0,0,0,3,0,0,0,79,1,2,0,5,1,0,0,0,0,16,19,1,1.5,1.4,44,34,28,0,2,0,0,1,0,3
"24615",22200962,1610612742,"DAL",203939,"Dwight Powell",24.1333333333333,2,3,0,0,0,0,2,4,0,0,0,1,3,1,0,0,51,4,0,0,11,0,0,1,0,0,5,9,0,1,0.9,25,22,13,0,2,0,0,7,2,7
"24616",22200962,1610612742,"DAL",202681,"Kyrie Irving",36.6666666666667,10,19,3,8,7,7,3,30,0,0,3,2,2,7,1,6,76,0,0,0,1,1,0,1,2,1,5,11,13,1.4,1.2,74,49,58,0,13,1,1,3,1,6
"24617",22200962,1610612742,"DAL",1629029,"Luka Doncic",35.4166666666667,8,23,1,9,17,19,4,34,0,0,5,0,9,4,0,12,73,0,1,0,2,11,0,0,0,1,6,19,17,1.3,1,88,47,65,0,8,1,0,1,4,11
"24618",22200962,1610612742,"DAL",203200,"Justin Holiday",13.3833333333333,2,2,1,1,0,0,2,5,2,0,0,0,2,1,0,0,29,0,1,0,0,2,0,0,0,1,5,6,0,0.5,0.5,12,10,2,0,1,0,0,1,0,4
"24619",22200962,1610612742,"DAL",203501,"Tim Hardaway Jr.",30.3666666666667,6,10,6,8,3,3,2,21,0,0,1,0,1,1,0,2,63,0,1,0,9,1,0,0,0,1,10,17,2,1.1,1,32,19,24,1,3,0,0,0,0,4
"24620",22200962,1610612742,"DAL",202693,"Markieff Morris",2.1,1,1,1,1,0,0,0,3,0,0,0,0,2,0,0,0,5,1,0,0,0,1,0,0,0,0,1,2,0,0.1,0.1,5,4,2,0,0,0,0,0,0,2
"24621",22200962,1610612742,"DAL",1628373,"Frank Ntilikina",8.66666666666667,0,0,0,0,2,2,2,2,0,0,0,0,0,1,0,1,19,1,0,0,0,1,0,0,0,0,3,5,0,0.3,0.3,7,6,5,0,0,0,0,0,0,0
"24622",22200962,1610612742,"DAL",1626174,"Christian Wood",21.6333333333333,5,7,1,2,6,7,1,17,1,0,1,1,2,0,0,5,43,4,0,0,7,2,0,0,0,0,5,8,6,0.8,0.7,34,21,17,0,1,1,0,2,1,5
"24627",22200963,1610612754,"IND",1627741,"Buddy Hield",25.6666666666667,3,9,2,7,1,1,1,9,0,0,1,3,3,2,0,0,50,0,1,0,2,2,0,0,0,0,4,8,2,1.1,1,48,37,26,0,3,0,0,4,0,5
"24628",22200963,1610612754,"IND",1629670,"Jordan Nwora",21.5166666666667,3,7,1,3,3,5,2,10,1,0,1,1,4,2,1,4,43,0,0,0,2,2,0,0,1,0,6,10,6,0.9,0.8,37,27,23,0,1,0,1,1,2,5
"24629",22200963,1610612754,"IND",1626167,"Myles Turner",27.6,8,13,0,4,0,1,2,16,0,3,0,0,3,1,1,1,55,4,1,0,8,2,0,0,1,0,9,16,1,1.1,0.9,32,19,28,0,1,0,0,2,0,5
"24630",22200963,1610612754,"IND",1629614,"Andrew Nembhard",19.5166666666667,2,5,0,3,0,0,2,4,1,1,0,0,0,1,0,1,40,0,2,0,2,0,0,0,0,0,1,5,2,0.7,0.7,25,19,20,1,2,0,0,0,0,0
"24631",22200963,1610612754,"IND",1630169,"Tyrese Haliburton",34.0333333333333,11,17,6,9,1,1,1,29,1,1,3,0,3,11,0,2,67,0,3,0,2,1,0,0,0,0,8,11,11,1.5,1,88,65,70,2,24,1,0,1,0,4
"24632",22200963,1610612754,"IND",1630537,"Chris Duarte",22.4,5,10,5,8,0,0,2,15,1,0,2,0,2,0,0,5,44,0,1,1,3,1,0,0,0,0,3,6,2,1,0.8,44,29,30,1,3,0,0,3,0,2
"24633",22200963,1610612754,"IND",1631097,"Bennedict Mathurin",33.9,5,12,0,4,7,7,1,17,1,0,2,1,3,3,0,5,67,2,2,0,6,1,0,0,0,0,9,13,10,1.4,1.1,47,26,34,2,5,0,1,2,0,7
"24634",22200963,1610612754,"IND",1630543,"Isaiah Jackson",20.4,3,6,0,0,0,0,3,6,0,1,0,5,2,0,0,0,41,7,0,0,5,1,0,0,0,0,5,7,0,0.9,0.7,19,12,8,0,0,0,4,8,0,3
"24635",22200963,1610612754,"IND",204456,"T.J. McConnell",16.4666666666667,4,8,0,1,1,1,2,9,0,0,0,2,1,6,1,2,33,0,0,0,0,1,0,0,1,0,3,7,11,0.8,0.6,53,42,43,0,9,0,0,3,0,3
"24636",22200963,1610612754,"IND",1629052,"Oshae Brissett",18.5,4,7,2,5,0,0,2,10,0,0,0,1,1,1,0,0,36,0,1,0,1,0,0,0,0,0,3,3,0,0.8,0.6,30,23,17,0,3,0,1,1,0,3
"24641",22200963,1610612741,"CHI",201942,"DeMar DeRozan",37.8333333333333,9,16,1,4,4,4,3,23,0,0,3,1,4,3,1,3,72,0,1,0,1,4,0,0,1,0,8,14,6,1.3,1.2,49,26,44,1,6,0,0,1,0,7
"24642",22200963,1610612741,"CHI",1627936,"Alex Caruso",26.7333333333333,3,4,0,1,4,4,2,10,2,0,0,1,1,0,0,3,51,1,4,0,0,2,0,0,1,0,5,11,4,1.1,1.1,33,28,18,1,3,1,0,3,0,3
"24643",22200963,1610612741,"CHI",202696,"Nikola Vucevic",35.6666666666667,6,10,0,2,0,0,3,12,3,2,1,0,9,5,1,0,70,7,5,0,5,1,0,3,0,0,11,20,1,1.3,1.2,62,53,37,0,4,0,0,2,3,13
"24644",22200963,1610612741,"CHI",203897,"Zach LaVine",38.2166666666667,13,23,5,8,11,13,1,42,0,0,3,0,4,4,3,6,75,0,1,0,1,5,0,0,0,0,6,13,14,1.5,1.3,64,31,54,0,6,0,0,0,0,7
"24645",22200963,1610612741,"CHI",201976,"Patrick Beverley",32.2833333333333,2,3,1,1,0,0,3,5,0,0,2,1,5,3,0,1,64,0,0,0,1,4,0,0,0,0,8,15,4,1.3,1.2,61,55,44,0,3,1,0,1,1,8
"24646",22200963,1610612741,"CHI",1629632,"Coby White",20.5666666666667,3,7,1,3,0,0,2,7,1,1,1,0,2,2,1,1,41,1,0,0,2,2,0,0,0,0,3,10,9,0.8,0.8,37,27,30,1,6,2,0,1,1,3
"24647",22200963,1610612741,"CHI",1630172,"Patrick Williams",21.2166666666667,5,6,2,3,2,2,1,14,0,0,3,0,1,0,0,2,42,0,0,0,1,1,0,0,0,0,5,6,4,0.8,0.8,36,26,22,0,2,0,0,3,0,2
"24648",22200963,1610612741,"CHI",1630245,"Ayo Dosunmu",15.15,2,3,0,0,1,2,4,5,0,0,0,0,0,0,0,1,31,0,1,0,1,1,0,0,0,0,4,6,3,0.6,0.6,20,15,18,0,1,1,0,0,0,0
"24649",22200963,1610612741,"CHI",203083,"Andre Drummond",6.06666666666667,1,1,0,0,0,0,0,2,0,0,0,0,3,0,0,1,13,0,1,0,3,0,0,0,0,0,1,6,0,0.2,0.2,9,8,6,0,0,0,0,0,2,4
"24650",22200963,1610612741,"CHI",1627884,"Derrick Jones Jr.",6.26666666666667,1,1,0,0,0,0,1,2,0,0,1,1,0,1,0,0,13,0,2,0,2,2,0,0,0,0,1,6,1,0.2,0.2,8,7,3,0,1,0,0,1,0,0
"24653",22200964,1610612744,"GSW",1628978,"Donte DiVincenzo",37.0166666666667,2,8,2,6,5,5,3,11,0,1,0,1,6,6,0,2,75,0,5,0,1,0,0,0,1,0,5,11,4,1.4,1.3,55,43,37,0,11,0,1,4,1,13
"24654",22200964,1610612744,"GSW",203110,"Draymond Green",31.0666666666667,7,11,0,1,1,3,4,15,0,0,1,1,7,3,0,4,67,4,1,1,12,0,0,0,0,0,12,18,1,1,0.9,57,44,38,1,15,1,1,1,3,12
"24655",22200964,1610612744,"GSW",1626172,"Kevon Looney",20.4,3,4,0,0,0,0,4,6,1,1,2,1,4,0,0,1,42,0,0,0,11,1,0,0,0,1,6,14,0,0.7,0.7,26,18,15,0,2,0,1,3,3,4
"24656",22200964,1610612744,"GSW",202691,"Klay Thompson",32.1166666666667,8,18,4,10,2,2,1,22,0,1,3,1,4,3,0,2,68,1,1,0,2,1,0,0,0,0,8,12,11,1.2,1,41,19,34,1,6,0,1,3,0,7
"24657",22200964,1610612744,"GSW",201939,"Stephen Curry",32.0333333333333,8,20,5,13,6,6,3,27,1,0,2,0,2,6,1,3,68,1,1,0,1,0,0,0,1,0,5,10,6,1.4,1,64,40,54,0,11,1,0,2,0,6
"24658",22200964,1610612744,"GSW",1630228,"Jonathan Kuminga",13.0333333333333,2,10,1,3,0,0,2,5,0,1,1,2,4,1,2,0,26,0,2,0,1,2,0,0,1,0,3,7,4,0.5,0.5,27,16,17,0,2,0,1,4,1,6
"24659",22200964,1610612744,"GSW",1629673,"Jordan Poole",28.3166666666667,3,11,3,10,1,2,1,10,0,0,2,1,2,4,0,2,58,0,2,0,2,4,0,0,0,1,2,11,4,1.1,0.8,46,33,37,3,9,0,0,2,0,2
"24660",22200964,1610612744,"GSW",1630237,"Anthony Lamb",27.1333333333333,2,5,2,5,0,0,1,6,0,0,1,0,6,2,0,1,55,2,1,0,5,3,0,0,0,0,5,14,2,1.1,0.9,46,39,22,0,5,0,0,2,0,10
"24661",22200964,1610612744,"GSW",203210,"JaMychal Green",4.43333333333333,1,2,1,2,0,0,1,3,0,1,0,0,0,0,0,0,8,0,0,0,3,1,0,1,0,0,1,5,0,0.2,0.1,6,4,5,0,1,0,0,0,0,0
"24662",22200964,1610612744,"GSW",2738,"Andre Iguodala",14.45,0,2,0,2,0,0,1,0,0,1,0,0,0,2,0,2,30,2,1,0,2,1,0,0,1,0,3,6,0,0.5,0.5,23,20,17,0,3,0,0,0,0,0
"24666",22200964,1610612747,"LAL",1628972,"Troy Brown Jr.",41.1833333333333,5,10,4,7,0,0,3,14,0,0,0,1,7,2,0,2,88,0,0,0,3,3,0,0,1,0,5,19,3,1.5,1.5,44,30,21,0,6,1,1,4,2,11
"24667",22200964,1610612747,"LAL",1629020,"Jarred Vanderbilt",23.65,5,11,0,2,0,0,1,10,1,0,1,2,11,4,0,0,50,1,1,0,2,1,0,1,0,0,4,10,2,0.9,0.9,33,20,16,0,5,0,2,4,1,15
"24668",22200964,1610612747,"LAL",203076,"Anthony Davis",37.5833333333333,14,25,1,3,10,13,2,39,0,2,2,3,5,6,2,12,79,4,1,0,7,0,0,0,0,1,5,10,7,1.3,1.1,80,48,57,1,8,0,2,8,2,17
"24669",22200964,1610612747,"LAL",1627736,"Malik Beasley",30.85,4,9,1,4,3,3,1,12,0,0,0,1,2,1,0,2,66,0,0,0,0,0,0,0,1,0,3,6,3,1.2,0.9,37,23,27,0,0,0,0,1,0,3
"24670",22200964,1610612747,"LAL",203471,"Dennis Schroder",33.2666666666667,4,13,1,4,2,2,3,11,1,0,0,0,1,6,1,1,72,1,2,0,0,1,0,0,0,0,7,16,13,1.3,1.1,67,52,53,0,12,0,0,1,0,1
"24671",22200964,1610612747,"LAL",1630559,"Austin Reaves",27.65,5,9,3,5,3,4,2,16,1,1,2,0,2,8,1,2,57,2,2,0,3,3,0,0,0,0,6,13,9,1.1,0.9,63,50,48,1,12,1,0,1,0,3
"24672",22200964,1610612747,"LAL",1629060,"Rui Hachimura",20,1,5,0,2,0,0,0,2,0,0,0,0,3,0,0,1,40,1,0,0,2,3,0,0,0,0,2,6,1,0.8,0.6,16,10,9,0,0,0,0,1,1,4
"24673",22200964,1610612747,"LAL",1628964,"Mo Bamba",2.03333333333333,0,2,0,1,0,0,1,0,0,0,0,2,0,0,1,0,4,0,0,0,1,0,0,0,1,0,0,2,0,0.1,0.1,3,0,1,0,0,0,1,3,0,1
"24674",22200964,1610612747,"LAL",1629022,"Lonnie Walker IV",15.4,3,9,1,5,0,0,1,7,0,0,0,0,0,2,1,0,31,0,0,0,0,2,0,0,0,0,2,3,2,0.6,0.4,19,10,18,0,0,0,0,0,0,0
"24675",22200964,1610612747,"LAL",1629117,"Wenyen Gabriel",8.38333333333333,1,2,0,0,0,0,3,2,0,0,2,1,5,0,0,1,18,2,0,0,0,1,1,1,0,1,2,4,2,0.3,0.3,18,14,7,0,1,0,1,3,1,6
"24678",22200965,1610612766,"CHA",202330,"Gordon Hayward",34.9833333333333,6,13,0,1,0,0,3,12,0,1,1,0,4,3,3,0,76,2,2,0,7,4,0,0,1,0,5,18,8,1.4,1.3,44,30,30,0,5,0,0,2,0,9
"24679",22200965,1610612766,"CHA",1629023,"P.J. Washington",35.8,3,11,2,6,0,0,3,8,0,0,3,0,8,3,1,0,76,2,0,0,1,5,0,1,0,0,2,10,2,1.4,1.2,57,42,31,0,4,0,0,3,1,13
"24680",22200965,1610612766,"CHA",1631109,"Mark Williams",24.3333333333333,5,8,0,0,0,0,2,10,1,0,1,2,12,0,0,1,52,6,0,0,4,4,0,0,1,1,6,11,0,0.9,0.9,32,24,15,0,3,0,1,4,1,15
"24681",22200965,1610612766,"CHA",1626162,"Kelly Oubre Jr.",35.2666666666667,5,15,0,4,7,8,3,17,0,1,1,0,7,0,3,5,71,0,0,0,3,3,0,0,0,0,5,17,8,1.4,1.3,43,22,29,0,1,0,0,2,1,13
"24682",22200965,1610612766,"CHA",1626179,"Terry Rozier",36.5833333333333,5,17,3,7,3,4,1,16,0,0,1,0,4,4,0,3,78,0,2,0,1,3,0,0,0,0,6,10,12,1.5,1.2,81,56,70,1,14,1,0,1,0,7
"24683",22200965,1610612766,"CHA",1630550,"JT Thor",6.11666666666667,0,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,13,1,0,0,3,1,0,0,0,1,2,3,0,0.3,0.2,10,7,5,0,0,0,0,0,0,2
"24684",22200965,1610612766,"CHA",1628372,"Dennis Smith Jr.",27.0333333333333,6,14,1,6,2,3,3,15,1,1,0,2,4,6,2,2,58,0,1,0,2,0,0,0,1,0,1,4,8,1,1,59,41,48,0,14,0,0,2,1,6
"24685",22200965,1610612766,"CHA",1630208,"Nick Richards",9.26666666666667,0,1,0,0,0,0,3,0,0,0,2,0,3,1,0,1,20,3,0,0,1,0,0,0,0,0,3,4,0,0.4,0.4,11,9,3,0,0,0,0,2,0,3
"24686",22200965,1610612766,"CHA",1631121,"Bryce McGowens",20.0666666666667,2,5,1,2,0,0,0,5,0,0,0,1,1,0,0,0,42,0,0,0,2,3,0,0,0,0,4,9,1,0.7,0.7,12,7,7,0,1,0,0,1,0,3
"24687",22200965,1610612766,"CHA",1630539,"Kai Jones",0.983333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1,0,0,0,0,0,0,0,0,0,0
