,game_id,game_date,home_team_id,away_team_ids,tv
1070,0022201071,03/20/2023,1610612766,1610612754,
1071,0022201072,03/20/2023,1610612755,1610612741,
1072,0022201073,03/20/2023,1610612752,1610612750,
1073,0022201074,03/20/2023,1610612745,1610612744,
1074,0022201075,03/20/2023,1610612763,1610612742,NBA TV
1075,0022201076,03/20/2023,1610612762,1610612758,
1076,0022201077,03/21/2023,1610612753,1610612764,
1077,0022201078,03/21/2023,1610612737,1610612765,
1078,0022201079,03/21/2023,1610612751,1610612739,NBA TV
1079,0022201080,03/21/2023,1610612740,1610612759,
1080,0022201081,03/21/2023,1610612758,1610612738,NBA TV
1081,0022201082,03/21/2023,1610612746,1610612760,
1082,0022201083,03/22/2023,1610612764,1610612743,
1083,0022201084,03/22/2023,1610612748,1610612752,
1084,0022201085,03/22/2023,1610612761,1610612754,
1085,0022201086,03/22/2023,1610612742,1610612744,ESPN
1086,0022201087,03/22/2023,1610612741,1610612755,
1087,0022201088,03/22/2023,1610612763,1610612745,
1088,0022201089,03/22/2023,1610612749,1610612759,
1089,0022201090,03/22/2023,1610612750,1610612737,
1090,0022201091,03/22/2023,1610612762,1610612757,
1091,0022201092,03/22/2023,1610612747,1610612756,ESPN
1092,0022201093,03/23/2023,1610612753,1610612752,NBA TV
1093,0022201094,03/23/2023,1610612751,1610612739,
1094,0022201095,03/23/2023,1610612740,1610612766,
1095,0022201096,03/23/2023,1610612746,1610612760,NBA TV
1096,0022201097,03/24/2023,1610612738,1610612754,NBA TV
1097,0022201098,03/24/2023,1610612764,1610612759,
1098,0022201099,03/24/2023,1610612761,1610612765,
1099,0022201100,03/24/2023,1610612763,1610612745,
1100,0022201101,03/24/2023,1610612742,1610612766,
1101,0022201102,03/24/2023,1610612762,1610612749,
1102,0022201103,03/24/2023,1610612744,1610612755,NBA TV
1103,0022201104,03/24/2023,1610612757,1610612741,
1104,0022201105,03/24/2023,1610612758,1610612756,
1105,0022201106,03/24/2023,1610612747,1610612760,
1106,0022201107,03/25/2023,1610612737,1610612754,
1107,0022201108,03/25/2023,1610612748,1610612751,
1108,0022201109,03/25/2023,1610612743,1610612749,NBA TV
1109,0022201110,03/25/2023,1610612756,1610612755,
1110,0022201111,03/25/2023,1610612758,1610612762,
1111,0022201112,03/25/2023,1610612746,1610612740,
1112,0022201113,03/26/2023,1610612766,1610612742,
1113,0022201114,03/26/2023,1610612747,1610612741,
1114,0022201115,03/26/2023,1610612737,1610612763,NBA TV
1115,0022201116,03/26/2023,1610612738,1610612759,
1116,0022201117,03/26/2023,1610612739,1610612745,
1117,0022201118,03/26/2023,1610612753,1610612751,
1118,0022201119,03/26/2023,1610612761,1610612764,
1119,0022201120,03/26/2023,1610612757,1610612760,
1120,0022201121,03/26/2023,1610612744,1610612750,NBA TV
1121,0022201122,03/27/2023,1610612765,1610612749,
1122,0022201123,03/27/2023,1610612754,1610612742,NBA TV
1123,0022201124,03/27/2023,1610612752,1610612745,
1124,0022201125,03/27/2023,1610612762,1610612756,
1125,0022201126,03/27/2023,1610612743,1610612755,NBA TV
1126,0022201127,03/27/2023,1610612757,1610612740,
1127,0022201128,03/27/2023,1610612758,1610612750,
1128,0022201129,03/27/2023,1610612746,1610612741,
1129,0022201130,03/28/2023,1610612764,1610612738,
1130,0022201131,03/28/2023,1610612737,1610612739,
1131,0022201132,03/28/2023,1610612761,1610612748,TNT
1132,0022201133,03/28/2023,1610612763,1610612753,
1133,0022201134,03/28/2023,1610612760,1610612766,
1134,0022201135,03/28/2023,1610612744,1610612740,TNT
1135,0022201136,03/29/2023,1610612754,1610612749,
1136,0022201137,03/29/2023,1610612751,1610612745,
1137,0022201138,03/29/2023,1610612752,1610612748,
1138,0022201139,03/29/2023,1610612755,1610612742,ESPN
1139,0022201140,03/29/2023,1610612741,1610612747,
1140,0022201141,03/29/2023,1610612763,1610612746,
1141,0022201142,03/29/2023,1610612760,1610612765,
1142,0022201143,03/29/2023,1610612759,1610612762,
1143,0022201144,03/29/2023,1610612756,1610612750,ESPN
1144,0022201145,03/29/2023,1610612757,1610612758,
1145,0022201146,03/30/2023,1610612749,1610612738,TNT
1146,0022201147,03/30/2023,1610612743,1610612740,TNT
1147,0022201148,03/31/2023,1610612766,1610612741,
1148,0022201149,03/31/2023,1610612754,1610612760,
1149,0022201150,03/31/2023,1610612755,1610612761,
1150,0022201151,03/31/2023,1610612764,1610612753,
1151,0022201152,03/31/2023,1610612738,1610612762,
1152,0022201153,03/31/2023,1610612751,1610612737,
1153,0022201154,03/31/2023,1610612739,1610612752,
1154,0022201155,03/31/2023,1610612745,1610612765,
1155,0022201156,03/31/2023,1610612763,1610612746,
1156,0022201157,03/31/2023,1610612750,1610612747,NBA TV
1157,0022201158,03/31/2023,1610612744,1610612759,
1158,0022201159,03/31/2023,1610612757,1610612758,
1159,0022201160,03/31/2023,1610612756,1610612743,NBA TV
1160,0022201161,04/01/2023,1610612748,1610612742,NBA TV
1161,0022201162,04/01/2023,1610612740,1610612746,
1162,0022201163,04/02/2023,1610612766,1610612761,
1163,0022201164,04/02/2023,1610612751,1610612762,
1164,0022201165,04/02/2023,1610612741,1610612763,
1165,0022201166,04/02/2023,1610612750,1610612757,
1166,0022201167,04/02/2023,1610612737,1610612742,NBA TV
1167,0022201168,04/02/2023,1610612752,1610612764,
1168,0022201169,04/02/2023,1610612753,1610612765,
1169,0022201170,04/02/2023,1610612758,1610612759,
1170,0022201171,04/02/2023,1610612745,1610612747,
1171,0022201172,04/02/2023,1610612760,1610612756,
1172,0022201173,04/02/2023,1610612739,1610612754,
1173,0022201174,04/02/2023,1610612749,1610612755,
1174,0022201175,04/02/2023,1610612743,1610612744,NBA TV
1175,0022201176,04/04/2023,1610612766,1610612761,
1176,0022201177,04/04/2023,1610612765,1610612748,
1177,0022201178,04/04/2023,1610612753,1610612739,
1178,0022201179,04/04/2023,1610612764,1610612749,
1179,0022201180,04/04/2023,1610612751,1610612750,
1180,0022201181,04/04/2023,1610612755,1610612738,TNT
1181,0022201182,04/04/2023,1610612741,1610612737,
1182,0022201183,04/04/2023,1610612745,1610612743,
1183,0022201184,04/04/2023,1610612763,1610612757,
1184,0022201185,04/04/2023,1610612740,1610612758,
1185,0022201186,04/04/2023,1610612762,1610612747,
1186,0022201187,04/04/2023,1610612744,1610612760,
1187,0022201188,04/04/2023,1610612756,1610612759,
1188,0022201189,04/05/2023,1610612765,1610612751,
1189,0022201190,04/05/2023,1610612754,1610612752,
1190,0022201191,04/05/2023,1610612737,1610612764,
1191,0022201192,04/05/2023,1610612738,1610612761,
1192,0022201193,04/05/2023,1610612749,1610612741,ESPN
1193,0022201194,04/05/2023,1610612740,1610612763,
1194,0022201195,04/05/2023,1610612742,1610612758,
1195,0022201196,04/05/2023,1610612746,1610612747,ESPN
1196,0022201197,04/06/2023,1610612753,1610612739,
1197,0022201198,04/06/2023,1610612755,1610612748,TNT
1198,0022201199,04/06/2023,1610612759,1610612757,
1199,0022201200,04/06/2023,1610612762,1610612760,
1200,0022201201,04/06/2023,1610612756,1610612743,TNT
1201,0022201202,04/07/2023,1610612766,1610612745,
1202,0022201203,04/07/2023,1610612754,1610612765,
1203,0022201204,04/07/2023,1610612764,1610612748,
1204,0022201205,04/07/2023,1610612737,1610612755,
1205,0022201206,04/07/2023,1610612738,1610612761,
1206,0022201207,04/07/2023,1610612751,1610612753,
1207,0022201208,04/07/2023,1610612749,1610612763,NBA TV
1208,0022201209,04/07/2023,1610612740,1610612752,
1209,0022201210,04/07/2023,1610612742,1610612741,
1210,0022201211,04/07/2023,1610612758,1610612744,
1211,0022201212,04/07/2023,1610612747,1610612756,NBA TV
1212,0022201213,04/08/2023,1610612762,1610612743,
1213,0022201214,04/08/2023,1610612759,1610612750,
1214,0022201215,04/08/2023,1610612746,1610612757,
1215,0022201216,04/09/2023,1610612738,1610612737,ESPN
1216,0022201217,04/09/2023,1610612751,1610612755,
1217,0022201218,04/09/2023,1610612739,1610612766,
1218,0022201219,04/09/2023,1610612748,1610612753,
1219,0022201220,04/09/2023,1610612752,1610612754,
1220,0022201221,04/09/2023,1610612761,1610612749,
1221,0022201222,04/09/2023,1610612764,1610612745,
1222,0022201223,04/09/2023,1610612741,1610612765,
1223,0022201224,04/09/2023,1610612742,1610612759,
1224,0022201225,04/09/2023,1610612750,1610612740,
1225,0022201226,04/09/2023,1610612760,1610612763,
1226,0022201227,04/09/2023,1610612743,1610612758,
1227,0022201228,04/09/2023,1610612747,1610612762,ESPN
1228,0022201229,04/09/2023,1610612756,1610612746,
1229,0022201230,04/09/2023,1610612757,1610612744,
