"","GAME_ID","TEAM_ID","TEAM_ABBREVIATION","PLAYER_ID","PLAYER_NAME","FG2O","FG2X","FG3O","FG3X","FTMO","FTMX","PF","PTS","STL","AORB","ADRB","AST","BLK","TOV","BLKA","PFD","SAST","DEFL","CHGD","AC2P","C3P","OBOX","DBOX","OLBR","DLBR","DFGO","DFGX","DRV","ODIS","DDIS","APM","AST2","FAST","OCRB","AORC","DCRB","ADRC"
"15345",22200724,1610612740,"NOP",1630631,"Jose Alvarado",2,3,1,3,0,0,4,7,0,0,3,3,0,2,1,1,0,1,0,2,2,0,0,0,1,4,2,9,1,0.9,29,0,2,0,2,1,3
"15346",22200725,1610612737,"ATL",203992,"Bogdan Bogdanovic",3,1,4,3,2,2,2,20,1,1,2,4,1,1,0,3,0,1,0,7,5,0,0,0,1,12,16,8,1.5,1.1,33,0,0,0,0,1,3
"15347",22200725,1610612737,"ATL",1628381,"John Collins",6,3,1,2,4,0,4,19,0,1,3,2,0,1,1,3,1,1,0,7,1,0,0,0,0,7,5,2,1.1,1,35,0,0,3,3,3,6
"15348",22200725,1610612737,"ATL",203991,"Clint Capela",8,0,0,0,2,4,2,18,1,0,2,0,1,0,0,3,3,1,0,3,2,2,0,0,0,8,7,0,1,1,17,0,0,5,2,3,3
"15349",22200725,1610612737,"ATL",1627749,"Dejounte Murray",8,3,1,7,2,0,3,21,0,0,1,3,1,4,0,2,0,1,0,1,0,0,0,1,0,7,5,16,1.5,1.2,52,0,0,0,2,1,5
"15350",22200725,1610612737,"ATL",1629027,"Trae Young",7,7,3,3,10,1,0,33,0,0,3,11,0,5,1,8,0,0,0,0,1,0,0,0,1,11,3,23,1.4,1.1,52,1,1,0,2,0,2
"15351",22200725,1610612737,"ATL",1628988,"Aaron Holiday",0,0,1,1,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,3,4,0,0.6,0.6,9,0,1,0,0,0,0
"15352",22200725,1610612737,"ATL",1631100,"AJ Griffin",1,0,1,2,4,0,0,9,2,0,3,3,0,1,0,2,0,1,0,0,1,0,1,0,0,4,2,6,1,0.8,21,0,0,0,0,1,0
"15353",22200725,1610612737,"ATL",1630168,"Onyeka Okongwu",4,1,0,0,0,0,4,8,1,1,3,2,2,3,0,0,2,1,0,4,0,0,0,0,1,4,10,0,0.8,0.8,19,0,0,0,1,1,3
"15354",22200725,1610612737,"ATL",1630552,"Jalen Johnson",2,1,0,0,2,0,1,6,0,0,3,0,1,0,0,2,0,0,0,2,1,0,0,0,1,3,3,4,0.7,0.7,19,0,0,0,0,5,3
"15355",22200725,1610612760,"OKC",1629652,"Luguentz Dort",1,3,3,3,1,1,3,12,2,0,0,4,0,2,1,2,1,1,0,1,4,0,1,0,1,11,10,6,1.1,1,14,0,0,3,5,0,5
"15356",22200725,1610612760,"OKC",1631114,"Jalen Williams",10,5,1,0,1,1,5,24,4,1,3,2,0,1,0,2,1,5,0,5,3,0,0,2,0,8,7,9,1.6,1.4,43,1,0,0,1,1,2
"15357",22200725,1610612760,"OKC",1629026,"Kenrich Williams",3,1,1,5,0,0,3,9,0,2,5,7,0,1,0,1,0,3,0,4,2,0,3,0,0,8,2,1,1.2,1.1,28,0,0,0,3,0,5
"15358",22200725,1610612760,"OKC",1630581,"Josh Giddey",8,10,0,1,0,1,2,16,2,2,5,6,0,2,4,1,0,5,0,3,2,0,0,0,0,7,1,15,1.2,1.1,35,0,0,0,3,1,1
"15359",22200725,1610612760,"OKC",1628983,"Shai Gilgeous-Alexander",12,9,1,0,9,1,3,36,2,1,1,7,2,4,1,8,0,4,0,5,3,0,0,0,0,8,7,24,1.4,1.2,36,1,1,1,1,2,4
"15360",22200725,1610612760,"OKC",1630198,"Isaiah Joe",0,0,3,4,0,0,2,9,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0.6,0.5,15,0,0,0,0,0,0
"15361",22200725,1610612760,"OKC",1630544,"Tre Mann",1,1,0,2,0,0,2,2,1,0,1,2,0,0,0,0,0,1,0,1,1,0,0,0,0,3,1,5,0.6,0.5,17,0,0,0,0,0,0
"15362",22200725,1610612760,"OKC",203488,"Mike Muscala",0,0,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0.5,0.4,19,0,0,0,0,0,0
"15363",22200725,1610612760,"OKC",1631172,"Ousmane Dieng",1,0,1,1,0,0,1,5,0,1,1,1,0,0,0,0,1,0,0,3,1,0,0,0,0,5,1,0,0.4,0.4,9,0,0,0,2,0,0
"15364",22200725,1610612760,"OKC",1629647,"Darius Bazley",2,1,0,0,0,1,1,4,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,5,3,1,0.6,0.5,16,0,0,0,0,0,0
"15365",22200725,1610612760,"OKC",1630598,"Aaron Wiggins",0,0,3,1,0,0,1,9,1,0,3,2,0,1,0,0,0,1,0,3,1,0,1,0,0,1,2,1,0.6,0.5,14,0,0,1,0,0,1
"15366",22200726,1610612763,"MEM",1628415,"Dillon Brooks",1,3,2,3,2,0,4,10,1,1,3,3,0,0,0,2,0,3,0,0,3,0,0,0,0,8,8,7,1.1,1.2,25,0,0,0,1,0,1
"15367",22200726,1610612763,"MEM",1628991,"Jaren Jackson Jr.",2,6,2,1,7,1,6,17,0,0,1,0,0,1,0,6,1,1,0,3,3,0,2,0,1,3,7,7,1.1,1.1,19,1,0,3,1,2,4
"15368",22200726,1610612763,"MEM",1629634,"Brandon Clarke",8,2,0,0,3,1,4,19,1,0,5,2,0,1,0,5,5,2,0,5,1,0,0,1,0,7,2,0,1.3,1.2,33,0,0,1,2,2,4
"15369",22200726,1610612763,"MEM",1630217,"Desmond Bane",5,5,2,5,4,2,3,20,1,0,3,4,1,3,0,3,1,4,0,2,4,0,0,0,0,3,10,7,1.4,1.2,39,1,1,0,2,0,1
"15370",22200726,1610612763,"MEM",1629630,"Ja Morant",8,5,2,5,7,5,3,29,2,1,3,12,1,5,3,6,0,3,0,3,4,0,0,0,0,9,7,24,1.3,1.3,41,1,0,0,3,0,7
"15371",22200726,1610612763,"MEM",1630533,"Ziaire Williams",1,0,0,6,0,0,3,2,1,0,2,0,1,1,0,3,0,1,0,3,2,0,1,0,0,6,6,1,0.8,0.9,14,0,0,0,0,0,1
"15372",22200726,1610612763,"MEM",1630583,"Santi Aldama",3,0,2,0,1,1,2,13,0,0,1,0,0,0,0,1,0,2,0,3,0,1,1,0,0,9,7,4,0.8,0.8,19,0,0,1,1,1,0
"15373",22200726,1610612763,"MEM",1630214,"Xavier Tillman",1,2,0,0,1,1,1,3,3,1,2,0,0,1,2,1,1,4,0,2,2,0,0,0,0,3,3,0,0.5,0.5,18,0,0,2,2,0,0
"15374",22200726,1610612763,"MEM",1626145,"Tyus Jones",3,2,0,1,1,0,0,7,1,1,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0.8,0.7,27,0,0,0,0,0,1
"15375",22200726,1610612763,"MEM",1631223,"David Roddy",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1,0.1,2,0,0,0,0,0,0
"15376",22200726,1610612744,"GSW",202691,"Klay Thompson",4,9,5,5,1,1,3,24,1,2,1,3,0,2,1,1,0,1,0,1,2,0,0,0,1,6,2,5,1.4,1.1,25,1,1,0,2,0,0
"15377",22200726,1610612744,"GSW",1630228,"Jonathan Kuminga",4,1,1,0,2,0,4,13,0,1,0,4,1,4,0,2,0,1,0,3,0,0,0,0,0,3,8,4,1,0.9,30,2,0,1,0,0,3
"15378",22200726,1610612744,"GSW",203110,"Draymond Green",3,0,0,0,2,2,5,8,1,0,8,7,3,5,0,4,5,4,1,7,3,0,2,0,1,7,7,4,1.2,1,56,1,3,0,2,5,3
"15379",22200726,1610612744,"GSW",1629673,"Jordan Poole",6,2,2,4,3,1,5,21,1,0,3,7,0,3,0,3,1,1,0,1,2,0,0,1,0,4,8,6,1.3,0.9,36,1,1,1,3,1,3
"15380",22200726,1610612744,"GSW",201939,"Stephen Curry",6,5,4,4,10,1,3,34,2,0,2,3,0,3,0,8,1,1,0,3,2,0,0,1,0,6,3,10,1.5,1.1,39,1,1,0,0,0,6
"15381",22200726,1610612744,"GSW",1628978,"Donte DiVincenzo",1,2,2,2,0,0,2,8,0,1,1,2,1,3,1,3,1,5,0,1,2,0,0,1,0,11,9,9,1.4,1.2,50,1,0,1,2,1,2
"15382",22200726,1610612744,"GSW",1626172,"Kevon Looney",2,2,0,0,0,0,1,4,1,2,2,3,0,0,0,1,3,2,0,6,0,1,2,0,0,6,7,0,0.8,0.7,20,2,0,2,5,2,4
"15383",22200726,1610612744,"GSW",203210,"JaMychal Green",1,2,0,0,3,0,1,5,1,0,1,1,0,1,0,2,1,0,0,1,0,0,1,0,0,1,3,0,0.5,0.4,7,0,0,1,1,0,1
"15384",22200726,1610612744,"GSW",1630237,"Anthony Lamb",2,1,0,3,1,1,3,5,0,2,2,3,0,0,1,1,0,1,0,1,3,0,0,1,0,5,5,2,0.9,0.7,23,0,0,0,1,1,3
"15385",22200727,1610612762,"UTA",1627736,"Malik Beasley",0,1,3,6,1,0,2,10,0,0,6,5,0,0,0,1,0,1,0,1,1,0,0,0,0,3,2,2,1.1,0.9,22,0,0,0,0,0,3
"15386",22200727,1610612762,"UTA",1628374,"Lauri Markkanen",4,6,3,3,7,1,0,24,0,0,3,1,0,0,1,3,0,0,0,3,1,0,0,0,0,9,7,7,1.4,1.2,34,0,0,1,5,0,2
"15387",22200727,1610612762,"UTA",1631117,"Walker Kessler",3,1,0,0,0,2,3,6,0,0,3,2,1,2,0,1,3,2,0,7,1,0,0,0,0,9,8,0,0.8,0.7,11,0,0,2,2,0,3
"15388",22200727,1610612762,"UTA",203903,"Jordan Clarkson",4,7,3,4,1,0,2,18,1,1,0,3,0,4,0,2,0,4,0,1,0,0,0,1,1,6,2,17,1.3,1.1,26,0,0,0,1,0,1
"15389",22200727,1610612762,"UTA",201144,"Mike Conley",1,0,2,3,0,0,2,8,2,1,4,10,0,3,0,2,0,3,0,1,2,0,0,1,1,7,2,12,1.3,1.1,37,0,1,0,0,0,2
"15390",22200727,1610612762,"UTA",1629012,"Collin Sexton",5,3,3,0,0,0,3,19,0,0,3,2,1,3,1,1,0,1,0,2,0,0,0,0,0,8,2,13,0.8,0.7,25,2,0,0,0,1,0
"15391",22200727,1610612762,"UTA",1629020,"Jarred Vanderbilt",3,2,2,2,0,2,1,12,2,1,4,1,2,0,2,3,4,3,0,4,1,0,0,1,1,7,8,0,1,1.1,24,0,0,0,4,0,3
"15392",22200727,1610612762,"UTA",200752,"Rudy Gay",1,0,3,0,0,0,0,11,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0.6,0.6,19,1,1,0,1,1,2
"15393",22200727,1610612762,"UTA",1630534,"Ochai Agbaji",0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,1,0,1,3,1,0.5,0.4,7,0,0,2,0,0,2
"15394",22200727,1610612762,"UTA",1629659,"Talen Horton-Tucker",4,2,1,2,1,0,5,12,0,0,1,2,0,1,0,1,0,1,0,0,1,0,0,0,0,5,1,8,0.6,0.5,19,0,0,0,0,0,0
"15395",22200727,1610612762,"UTA",1630195,"Leandro Bolmaro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15396",22200727,1610612762,"UTA",1629638,"Nickeil Alexander-Walker",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"15397",22200727,1610612762,"UTA",1631323,"Simone Fontecchio",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"15398",22200727,1610612762,"UTA",1628962,"Udoka Azubuike",2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"15399",22200727,1610612757,"POR",1628404,"Josh Hart",0,1,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,3,0,0,0,0,0,1,4,0,0.4,0.3,9,0,0,0,0,0,2
"15400",22200727,1610612757,"POR",203924,"Jerami Grant",9,4,0,2,1,1,1,19,2,0,5,2,1,1,1,1,1,0,0,0,1,0,1,0,1,3,4,3,1.7,1.4,28,2,0,0,1,0,2
"15401",22200727,1610612757,"POR",203994,"Jusuf Nurkic",3,4,1,2,1,0,2,10,0,0,3,4,0,0,1,1,2,2,0,6,1,0,0,1,0,8,4,1,0.7,0.6,16,0,0,1,3,0,4
"15402",22200727,1610612757,"POR",1629014,"Anfernee Simons",3,4,2,6,4,1,3,16,1,0,4,9,0,3,1,3,0,4,0,2,3,0,0,0,2,7,10,11,1.6,1.3,49,0,0,0,1,0,1
"15403",22200727,1610612757,"POR",203081,"Damian Lillard",12,2,9,6,9,1,1,60,3,0,6,8,0,4,0,9,0,3,0,1,6,0,0,1,0,7,9,16,1.6,1.2,43,0,0,0,0,1,2
"15404",22200727,1610612757,"POR",1629234,"Drew Eubanks",4,1,0,1,0,0,2,8,2,0,5,0,2,0,1,4,1,5,0,3,1,2,2,0,0,8,8,0,1.1,0.8,34,0,0,2,3,3,1
"15405",22200727,1610612757,"POR",1631101,"Shaedon Sharpe",1,1,1,0,0,0,3,5,0,0,0,0,1,0,0,0,0,1,0,2,2,0,1,0,0,5,4,2,0.6,0.7,5,0,0,0,0,2,2
"15406",22200727,1610612757,"POR",1627780,"Gary Payton II",0,1,2,0,0,0,1,6,0,1,1,1,0,1,0,0,0,2,0,0,1,0,0,1,0,4,1,0,0.5,0.5,12,0,0,1,2,1,1
"15407",22200727,1610612757,"POR",1629642,"Nassir Little",1,1,2,2,0,0,2,8,0,1,2,1,0,0,1,0,0,1,0,2,2,0,1,0,0,2,7,2,1.3,1.1,22,0,0,0,1,0,6
"15408",22200727,1610612757,"POR",1630570,"Trendon Watford",1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,4,0,0,0,0,0,0
"15409",22200728,1610612761,"TOR",1630567,"Scottie Barnes",3,3,0,2,1,1,4,7,2,2,2,10,0,1,0,2,2,3,0,0,0,0,0,0,0,6,3,9,1.7,1.2,67,2,1,0,2,2,2
"15410",22200728,1610612761,"TOR",1628384,"OG Anunoby",1,2,3,3,0,0,1,11,2,0,2,2,1,1,1,0,1,3,1,6,2,0,0,0,0,5,6,6,1.2,1.1,31,0,0,0,4,1,1
"15411",22200728,1610612761,"TOR",1627783,"Pascal Siakam",9,7,2,6,2,0,1,26,2,2,4,7,2,1,0,4,2,4,0,3,0,0,1,0,0,3,7,11,1.4,1.1,45,1,0,2,1,3,5
"15412",22200728,1610612761,"TOR",1629018,"Gary Trent Jr.",5,4,2,4,0,0,3,16,1,0,4,3,0,1,0,1,0,0,0,0,0,0,0,0,2,3,2,6,1.3,1.1,26,1,0,1,1,0,1
"15413",22200728,1610612761,"TOR",1627832,"Fred VanVleet",5,2,2,7,1,0,2,17,4,0,3,5,2,2,0,2,0,6,0,0,2,0,0,0,0,9,12,9,1.6,1.3,59,2,0,0,0,1,3
"15414",22200728,1610612761,"TOR",1630173,"Precious Achiuwa",8,1,1,2,0,0,3,19,0,0,2,0,0,3,0,0,2,2,0,2,1,0,0,0,0,4,4,7,1.1,0.9,31,0,0,1,3,2,1
"15415",22200728,1610612761,"TOR",1628449,"Chris Boucher",5,2,2,2,0,0,2,16,1,0,4,0,3,0,1,0,0,1,0,1,2,1,0,0,0,4,5,1,0.9,0.7,13,0,0,2,3,0,2
"15416",22200728,1610612761,"TOR",1627823,"Juancho Hernangomez",0,0,0,2,1,1,1,1,0,1,0,1,0,0,0,2,0,0,0,1,0,0,1,0,1,3,2,0,0.5,0.4,12,0,0,0,1,0,1
"15417",22200728,1610612758,"SAC",203084,"Harrison Barnes",2,1,1,3,3,1,0,10,0,0,2,0,0,1,0,2,0,0,0,1,0,0,0,0,0,8,3,8,1.2,1.1,25,0,1,0,1,1,4
"15418",22200728,1610612758,"SAC",1631099,"Keegan Murray",2,1,4,3,0,0,2,16,0,0,2,4,0,0,0,0,0,0,0,9,3,0,1,0,0,12,7,3,1.3,1.2,29,1,0,0,0,1,1
"15419",22200728,1610612758,"SAC",1627734,"Domantas Sabonis",3,5,1,0,0,0,3,9,3,0,2,4,0,9,2,5,3,3,0,4,0,0,1,1,2,9,7,6,1.3,1.3,53,1,0,2,4,4,6
"15420",22200728,1610612758,"SAC",1628989,"Kevin Huerter",3,0,5,4,0,0,1,21,1,0,4,4,1,2,0,2,0,2,0,0,1,0,1,0,1,6,7,3,1.2,1.1,26,1,0,0,0,0,2
"15421",22200728,1610612758,"SAC",1628368,"De'Aaron Fox",6,4,1,1,1,0,4,16,0,1,2,8,0,4,1,2,0,0,0,1,1,0,0,2,0,11,10,11,1.1,1.1,48,1,0,0,1,1,2
"15422",22200728,1610612758,"SAC",1630558,"Davion Mitchell",2,1,0,2,0,0,0,4,0,0,1,1,0,2,1,1,0,0,0,0,2,0,1,0,0,1,3,7,0.7,0.6,21,3,1,0,1,0,3
"15423",22200728,1610612758,"SAC",1629002,"Chimezie Metu",1,3,0,1,0,0,1,2,1,1,4,1,0,0,2,1,0,2,0,3,1,0,0,0,0,3,8,1,0.6,0.6,12,0,1,0,1,0,4
"15424",22200728,1610612758,"SAC",1628370,"Malik Monk",1,3,1,2,2,0,0,7,0,0,1,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,6,2,0.7,0.7,17,0,0,0,0,0,1
"15425",22200728,1610612758,"SAC",1626168,"Trey Lyles",1,1,0,3,4,0,1,6,1,0,4,5,1,0,2,2,0,1,0,5,0,0,0,0,0,6,1,9,0.9,0.8,22,0,1,0,2,1,2
"15426",22200728,1610612758,"SAC",1626158,"Richaun Holmes",1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0.1,5,0,0,0,0,0,0
"15427",22200729,1610612759,"SAS",1629640,"Keldon Johnson",6,8,3,3,4,0,3,25,0,1,3,0,0,1,0,2,0,0,0,0,3,0,0,1,2,6,3,18,1.4,1.1,30,1,0,0,1,1,2
"15428",22200729,1610612759,"SAS",1631110,"Jeremy Sochan",5,5,1,3,1,0,2,14,1,1,3,3,0,3,1,1,0,1,0,2,3,0,0,0,0,4,6,8,1.2,0.9,31,0,1,2,2,1,2
"15429",22200729,1610612759,"SAS",1627751,"Jakob Poeltl",1,3,0,0,3,1,2,5,1,3,0,4,0,1,1,2,2,1,0,4,1,1,1,0,0,8,5,1,1,0.9,33,0,0,0,6,5,2
"15430",22200729,1610612759,"SAS",1628966,"Keita Bates-Diop",4,4,1,1,0,0,3,11,2,1,4,2,1,0,1,0,0,0,0,1,3,0,0,0,1,5,7,1,1.2,0.9,20,0,0,1,1,1,1
"15431",22200729,1610612759,"SAS",1630200,"Tre Jones",3,7,0,5,0,0,0,6,4,1,2,6,0,1,2,0,1,5,0,0,0,0,0,0,0,6,5,17,1.2,0.9,46,2,1,0,1,0,1
"15432",22200729,1610612759,"SAS",1626196,"Josh Richardson",2,4,1,5,0,0,1,7,0,0,6,3,0,2,0,3,0,1,0,0,0,0,1,0,0,5,6,2,1.1,0.8,35,0,0,1,1,0,2
"15433",22200729,1610612759,"SAS",1631103,"Malaki Branham",3,2,1,3,2,1,2,11,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,0,2,7,3,0.9,0.7,19,0,0,0,0,0,0
"15434",22200729,1610612759,"SAS",1628380,"Zach Collins",6,2,0,2,4,0,2,16,2,2,1,2,0,2,2,2,6,2,0,8,0,1,2,0,0,6,8,1,1,0.8,24,0,1,3,4,1,6
"15435",22200729,1610612759,"SAS",1626169,"Stanley Johnson",0,1,0,1,0,0,1,0,0,1,1,2,1,3,0,0,0,1,0,2,2,0,0,0,0,3,5,3,0.7,0.5,15,0,0,0,0,1,6
"15436",22200729,1610612759,"SAS",203926,"Doug McDermott",2,4,1,3,2,0,3,9,1,0,1,0,0,1,1,1,0,1,0,1,2,0,0,0,0,4,6,3,1.1,0.8,21,0,0,0,1,0,1
"15437",22200729,1610612759,"SAS",203476,"Gorgui Dieng",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15438",22200729,1610612747,"LAL",1628972,"Troy Brown Jr.",0,1,2,1,0,0,1,6,1,0,6,1,0,0,0,0,0,2,0,2,0,0,0,0,0,3,1,0,0.9,0.8,16,0,0,1,2,0,1
"15439",22200729,1610612747,"LAL",2544,"LeBron James",7,7,1,5,3,1,0,20,0,1,6,11,0,6,0,2,0,0,0,3,1,0,0,1,0,3,6,8,1.2,1.1,26,0,2,0,0,2,1
"15440",22200729,1610612747,"LAL",1628418,"Thomas Bryant",2,1,0,0,4,0,3,8,1,0,5,0,1,0,0,2,3,1,0,10,0,0,0,0,0,6,5,0,0.9,0.8,25,0,0,0,6,0,1
"15441",22200729,1610612747,"LAL",201976,"Patrick Beverley",3,2,3,4,3,1,0,18,2,0,2,1,1,2,0,3,0,4,1,0,3,0,0,0,0,4,7,8,0.9,0.9,15,0,1,0,0,0,2
"15442",22200729,1610612747,"LAL",203471,"Dennis Schroder",2,4,1,5,2,1,3,9,4,2,5,5,2,3,1,2,0,4,0,1,4,0,0,2,3,2,10,10,1.4,1.4,38,1,0,1,1,0,4
"15443",22200729,1610612747,"LAL",201566,"Russell Westbrook",7,5,0,3,0,0,4,14,1,0,2,4,0,3,0,0,0,1,0,0,1,0,0,0,0,7,10,10,1,0.9,27,0,0,0,1,0,1
"15444",22200729,1610612747,"LAL",1631108,"Max Christie",0,0,1,1,2,0,0,5,1,0,3,1,1,1,0,1,0,1,0,3,2,0,1,0,0,3,12,2,1,1,12,0,1,0,1,1,2
"15445",22200729,1610612747,"LAL",203076,"Anthony Davis",6,6,1,2,6,1,2,21,1,2,3,1,4,3,0,5,2,2,0,7,1,2,1,0,0,7,12,2,0.9,0.9,29,0,0,3,7,4,6
"15446",22200729,1610612747,"LAL",1629060,"Rui Hachimura",3,1,1,2,3,3,0,12,1,0,4,1,0,0,1,3,0,1,0,3,2,1,1,0,1,4,7,1,0.9,0.9,16,0,0,1,3,1,2
"15447",22200729,1610612747,"LAL",1629117,"Wenyen Gabriel",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"15448",22200729,1610612747,"LAL",1629308,"Juan Toscano-Anderson",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15449",22200729,1610612747,"LAL",1627745,"Damian Jones",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15450",22200730,1610612752,"NYK",1629628,"RJ Barrett",4,9,2,3,5,1,1,19,1,0,4,1,0,1,1,3,0,1,0,2,2,0,0,0,0,4,11,11,1.5,1.3,19,1,0,0,2,0,4
"15451",22200730,1610612752,"NYK",203944,"Julius Randle",8,4,5,8,6,1,5,37,0,0,8,2,0,2,1,6,1,1,0,3,3,1,4,1,0,7,13,12,1.4,1.2,28,1,0,1,3,0,4
"15452",22200730,1610612752,"NYK",1630579,"Jericho Sims",1,0,0,0,0,0,3,2,0,1,7,0,1,1,0,0,11,0,0,10,2,3,2,0,0,6,5,0,1.5,1.2,39,0,0,3,4,3,3
"15453",22200730,1610612752,"NYK",1629656,"Quentin Grimes",1,0,1,5,0,0,2,5,0,0,3,1,1,0,0,1,0,2,0,2,6,0,0,0,1,9,10,1,1.3,1.2,16,0,0,0,0,1,0
"15454",22200730,1610612752,"NYK",1628973,"Jalen Brunson",10,9,2,4,3,1,3,29,0,1,2,7,2,1,2,5,0,1,0,2,5,0,1,1,0,5,6,25,1.6,1.2,51,0,0,0,1,1,3
"15455",22200730,1610612752,"NYK",1628392,"Isaiah Hartenstein",1,0,0,0,2,0,3,4,0,0,1,3,1,1,0,1,5,1,0,2,0,0,3,0,0,1,3,0,0.7,0.6,13,0,0,1,3,4,3
"15456",22200730,1610612752,"NYK",1630193,"Immanuel Quickley",5,4,2,1,1,1,2,17,1,3,2,1,0,0,0,1,0,1,0,3,2,0,0,0,0,8,6,8,1.2,0.9,30,0,0,0,0,0,4
"15457",22200730,1610612752,"NYK",1630540,"Miles McBride",0,0,0,3,2,0,1,2,3,0,1,2,0,2,0,2,0,2,0,1,0,0,0,0,0,4,2,3,0.5,0.5,11,0,1,0,0,1,3
"15458",22200730,1610612752,"NYK",1630167,"Obi Toppin",1,1,1,1,0,0,0,5,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,3,0,0.7,0.6,16,0,0,0,0,0,0
"15459",22200730,1610612738,"BOS",1628369,"Jayson Tatum",10,9,2,5,9,0,3,35,1,0,11,4,1,3,1,5,0,1,0,2,3,0,1,0,1,6,9,17,1.5,1.2,40,1,0,2,1,1,4
"15460",22200730,1610612738,"BOS",201143,"Al Horford",0,1,2,2,0,0,4,6,0,2,1,4,0,2,0,0,7,3,0,2,8,0,1,1,0,9,7,2,1.3,1.1,28,0,0,1,1,0,1
"15461",22200730,1610612738,"BOS",1629057,"Robert Williams III",4,1,0,0,0,1,1,8,1,1,3,2,1,0,1,2,6,1,0,9,3,2,6,1,0,6,10,0,1.3,1.2,30,0,0,4,2,4,5
"15462",22200730,1610612738,"BOS",1627759,"Jaylen Brown",7,7,1,7,5,2,2,22,1,1,6,2,0,3,1,4,0,2,0,4,2,0,1,1,1,6,8,8,1.5,1.3,38,2,1,1,2,1,0
"15463",22200730,1610612738,"BOS",1628401,"Derrick White",0,3,4,3,3,1,1,15,0,0,1,4,2,1,1,3,0,0,0,3,1,0,1,0,0,9,6,9,1.1,0.9,34,2,0,0,1,2,1
"15464",22200730,1610612738,"BOS",1627763,"Malcolm Brogdon",2,5,2,5,0,0,1,10,0,1,4,6,0,1,1,4,0,0,0,1,2,0,0,1,0,4,5,14,1.3,1.1,40,0,0,0,3,0,4
"15465",22200730,1610612738,"BOS",1629684,"Grant Williams",0,2,2,4,0,0,4,6,0,1,1,0,0,2,0,1,0,0,0,3,1,0,1,0,0,6,4,0,0.8,0.8,11,0,0,0,0,0,2
"15466",22200730,1610612738,"BOS",1630202,"Payton Pritchard",2,1,1,2,0,0,1,7,0,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,3,1,0.6,0.5,20,0,0,0,2,0,1
"15467",22200730,1610612738,"BOS",1628436,"Luke Kornet",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.2,0.1,5,1,0,0,0,0,0
"15468",22200730,1610612738,"BOS",1630573,"Sam Hauser",0,0,2,2,2,0,1,8,1,0,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,3,1,0.4,0.3,10,0,0,0,0,0,0
"15469",22200731,1610612765,"DET",202711,"Bojan Bogdanovic",4,7,0,4,3,1,2,11,1,0,5,1,1,2,3,3,0,1,0,2,2,0,0,1,1,4,8,7,1.3,1,22,0,1,0,3,1,1
"15470",22200731,1610612765,"DET",1630180,"Saddiq Bey",5,6,5,3,0,0,0,25,0,3,3,3,0,0,2,1,3,1,0,1,1,0,0,1,0,0,7,3,1.4,1.1,30,0,0,3,1,0,3
