"","PLAYER_NAME","MP","TS.","eFG.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","ORtg","DRtg","BPM","GAME_ID","DATE","TEAM_ABBREVIATION","PTS"
"18954","Trevor Hudgins","1:41","","","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0","134","-14.6",22200901,"2023-02-24","HOU",0
"18955","TyTy Washington Jr.","33:39",".563",".542",".500",".250","0.0","7.5","3.1","19.8","3.0","0.0","7.0","18.8","114","125","-1.3",22200901,"2023-02-24","HOU",15
"18956","Usman Garuba","12:42",".500",".500",".000",".000","7.1","29.8","16.6","23.5","0.0","15.7","0.0","7.0","143","121","-4.5",22200901,"2023-02-24","HOU",2
"18957","Eric Gordon","19:43","1.031","1.000","1.000",".667","0.0","6.3","3.5","11.1","0.0","0.0","20.5","10.3","164","142","-1.0",22200902,"2023-02-24","LAC",8
"18958","Kawhi Leonard","46:02",".893",".864",".409",".273","0.0","10.7","5.9","13.0","2.9","3.6","7.5","24.2","162","132","11.6",22200902,"2023-02-24","LAC",44
"18959","Marcus Morris Sr.","25:01",".643",".643",".286",".000","0.0","4.9","2.7","4.7","1.8","0.0","22.2","15.0","97","138","-6.0",22200902,"2023-02-24","LAC",9
"18960","Mason Plumlee","25:22",".940","1.000",".000",".750","12.0","38.9","26.9","18.3","1.8","0.0","36.1","13.7","140","132","3.5",22200902,"2023-02-24","LAC",10
"18961","Nicolas Batum","38:08",".792",".792",".833",".000","12.0","16.2","14.3","6.3","1.2","0.0","7.7","14.2","151","138","4.4",22200902,"2023-02-24","LAC",19
"18962","Norman Powell","37:54",".685",".607",".571",".571","0.0","0.0","0.0","9.2","0.0","0.0","18.6","23.7","116","143","-6.4",22200902,"2023-02-24","LAC",24
"18963","Paul George","40:51",".704",".639",".444",".778","0.0","30.2","16.7","15.4","1.1","2.0","14.2","28.8","128","134","1.1",22200902,"2023-02-24","LAC",34
"18964","Russell Westbrook","39:27",".612",".577",".308",".154","3.9","12.5","8.6","42.3","1.1","0.0","33.5","22.1","117","138","-5.6",22200902,"2023-02-24","LAC",17
"18965","Terance Mann","17:32",".919",".900",".200",".200","8.7","14.1","11.7","28.9","0.0","0.0","15.5","15.3","172","140","5.7",22200902,"2023-02-24","LAC",10
"18966","Chimezie Metu","21:20",".901","1.000",".000",".250","23.1","35.8","28.8","0.0","4.2","0.0","18.4","10.5","159","131","-0.5",22200902,"2023-02-24","SAC",8
"18967","Davion Mitchell","13:59","1.000","1.000",".750",".000","0.0","10.9","4.9","23.7","3.2","7.8","0.0","11.7","207","131","15.5",22200902,"2023-02-24","SAC",8
"18968","De'Aaron Fox","45:02",".660",".667",".148",".407","0.0","16.9","7.6","35.9","5.0","0.0","8.6","31.7","136","131","7.4",22200902,"2023-02-24","SAC",42
"18969","Domantas Sabonis","31:14",".635",".571",".071",".286","15.8","29.3","21.8","14.8","1.4","3.5","24.1","27.3","115","136","-6.1",22200902,"2023-02-24","SAC",20
"18970","Harrison Barnes","40:31",".578",".250",".667","1.333","9.1","11.3","10.1","4.5","2.2","0.0","9.5","10.7","139","138","-4.4",22200902,"2023-02-24","SAC",11
"18971","Keegan Murray","42:49",".625",".625",".333",".000","0.0","10.7","4.8","4.9","2.1","2.6","0.0","11.5","135","137","-1.4",22200902,"2023-02-24","SAC",15
"18972","Kevin Huerter","21:40",".688",".688",".875",".000","0.0","28.2","12.6","14.8","4.2","0.0","20.0","18.9","119","132","2.4",22200902,"2023-02-24","SAC",11
"18973","Malik Monk","40:38",".792",".750",".500",".417","0.0","7.5","3.4","19.6","0.0","0.0","6.6","30.7","156","144","6.4",22200902,"2023-02-24","SAC",45
"18974","Terence Davis","13:52",".600",".600",".600",".000","0.0","11.0","4.9","7.4","3.3","0.0","0.0","14.8","133","136","-2.2",22200902,"2023-02-24","SAC",6
"18975","Trey Lyles","18:55",".672",".643",".429",".143","6.5","8.1","7.2","0.0","4.8","0.0","11.8","18.3","124","133","-2.0",22200902,"2023-02-24","SAC",10
"18976","Alec Burks","17:17",".200",".200",".400",".000","0.0","20.2","10.3","31.5","0.0","0.0","0.0","12.3","81","100","-5.1",22200903,"2023-02-25","DET",2
"18977","Bojan Bogdanovic","28:40",".442",".417",".250",".083","3.2","24.4","14.0","5.7","0.0","0.0","24.3","24.3","72","99","-10.2",22200903,"2023-02-25","DET",11
"18978","Cory Joseph","10:01","1.167","1.167",".333",".000","0.0","17.4","8.9","60.9","5.0","0.0","0.0","12.7","229","90","26.7",22200903,"2023-02-25","DET",7
"18979","Hamidou Diallo","19:20",".409",".385",".000",".077","9.4","13.5","11.5","0.0","2.6","0.0","0.0","29.5","95","97","-0.8",22200903,"2023-02-25","DET",11
"18980","Isaiah Livers","29:01",".917",".917",".667",".000","0.0","6.0","3.1","5.3","0.0","2.7","0.0","8.8","179","103","7.5",22200903,"2023-02-25","DET",11
"18981","Isaiah Stewart","18:59",".500",".500",".400",".000","9.5","32.2","21.1","7.7","0.0","4.1","0.0","11.2","124","93","3.2",22200903,"2023-02-25","DET",5
"18982","Jaden Ivey","31:59",".282",".188",".313",".250","2.8","2.7","2.8","44.8","0.0","2.4","14.5","27.5","79","103","-5.9",22200903,"2023-02-25","DET",10
"18983","James Wiseman","20:25",".556",".556",".111",".000","0.0","42.7","21.8","0.0","0.0","0.0","18.2","22.9","85","92","-6.4",22200903,"2023-02-25","DET",10
"18984","Killian Hayes","32:02",".250",".250",".667",".000","0.0","2.7","1.4","24.6","1.6","2.4","33.3","11.9","62","101","-7.4",22200903,"2023-02-25","DET",3
"18985","Marvin Bagley III","27:35",".466",".474",".105",".421","36.1","22.1","29.0","0.0","0.0","2.8","4.3","36.2","107","98","4.2",22200903,"2023-02-25","DET",21
"18986","R.J. Hampton","4:41","","","","","0.0","0.0","0.0","0.0","10.7","0.0","","0.0","0","85","5.2",22200903,"2023-02-25","DET",0
"18987","Chris Boucher","20:22",".615",".625",".750",".500","0.0","26.7","13.1","0.0","0.0","3.4","17.0","12.5","93","91","-5.3",22200903,"2023-02-25","TOR",6
"18988","Gary Trent Jr.","36:18",".465",".450",".600",".050","0.0","2.5","1.2","22.3","2.8","0.0","8.9","26.7","88","100","1.3",22200903,"2023-02-25","TOR",19
"18989","Jakob Poeltl","26:54",".423",".375",".000",".750","19.5","26.9","23.1","25.8","3.7","2.5","0.0","17.1","118","84","8.4",22200903,"2023-02-25","TOR",9
"18990","Jeff Dowtin Jr.","19:55",".368",".400",".400",".200","0.0","4.5","2.2","0.0","2.5","0.0","0.0","11.8","72","99","-7.7",22200903,"2023-02-25","TOR",4
"18991","OG Anunoby","38:31",".381",".286",".286",".286","2.3","4.7","3.5","8.2","1.3","1.8","11.3","10.0","83","101","-6.8",22200903,"2023-02-25","TOR",6
"18992","Pascal Siakam","35:14",".587",".500",".105",".684","0.0","20.6","10.1","32.8","4.3","3.9","0.0","30.4","126","85","19.7",22200903,"2023-02-25","TOR",29
"18993","Precious Achiuwa","21:33",".451",".375",".000",".875","4.0","21.0","12.4","25.4","0.0","0.0","8.3","24.2","96","96","-1.6",22200903,"2023-02-25","TOR",10
"18994","Scottie Barnes","37:28",".336",".324",".294",".118","4.7","12.1","8.3","19.3","0.0","0.0","10.1","23.0","73","101","-9.1",22200903,"2023-02-25","TOR",12
"18995","Thaddeus Young","3:45","","","","","0.0","0.0","0.0","0.0","0.0","0.0","100.0","11.5","0","106","-27.7",22200903,"2023-02-25","TOR",0
"18996","Dennis Smith Jr.","28:16",".856",".786",".286",".571","0.0","7.7","3.8","11.5","5.0","0.0","18.6","15.9","141","98","7.3",22200904,"2023-02-25","CHA",15
"18997","Gordon Hayward","30:09",".648",".607",".143",".357","0.0","10.9","5.3","12.6","1.6","0.0","11.0","25.2","119","105","1.9",22200904,"2023-02-25","CHA",21
"18998","JT Thor","25:33",".000",".000",".250",".000","4.1","0.0","2.1","4.9","1.9","0.0","0.0","6.5","34","107","-7.8",22200904,"2023-02-25","CHA",0
"18999","Kai Jones","10:59","1.136","","","","0.0","0.0","0.0","0.0","8.6","0.0","0.0","3.3","250","91","6.6",22200904,"2023-02-25","CHA",2
"19000","Kelly Oubre Jr.","22:06",".615",".550",".200",".500","4.7","34.6","19.3","0.0","0.0","0.0","7.6","25.0","119","103","1.6",22200904,"2023-02-25","CHA",15
"19001","LaMelo Ball","39:53",".393",".386",".727",".227","2.6","16.4","9.4","50.8","0.0","0.0","22.4","32.7","83","107","-2.9",22200904,"2023-02-25","CHA",19
"19002","Mark Williams","28:58",".750",".750",".000",".000","25.2","49.0","36.8","0.0","1.6","3.8","7.7","18.8","148","94","8.7",22200904,"2023-02-25","CHA",18
"19003","Nick Richards","19:02",".500",".500",".000",".000","5.5","34.4","19.6","0.0","0.0","5.7","0.0","8.8","114","100","-1.5",22200904,"2023-02-25","CHA",4
"19004","Terry Rozier","35:04",".397",".267",".533",".400","0.0","0.0","0.0","8.1","2.7","0.0","10.2","23.4","84","105","-6.0",22200904,"2023-02-25","CHA",14
"19005","Bam Adebayo","31:17",".457",".429",".000",".214","7.0","13.3","10.2","26.9","3.0","0.0","11.5","24.0","94","105","-1.8",22200904,"2023-02-25","MIA",14
"19006","Caleb Martin","21:12",".436",".417",".500",".333","0.0","14.8","7.5","8.2","4.5","0.0","22.5","18.1","69","101","-3.4",22200904,"2023-02-25","MIA",6
"19007","Cody Zeller","14:49",".500",".500",".000",".000","14.7","7.0","10.8","0.0","3.2","5.7","20.0","14.6","92","102","-6.7",22200904,"2023-02-25","MIA",4
"19008","Duncan Robinson","5:32",".000",".000","1.000",".000","0.0","0.0","0.0","27.1","0.0","0.0","0.0","7.8","50","115","-10.3",22200904,"2023-02-25","MIA",0
"19009","Gabe Vincent","26:46",".500",".500",".800",".000","0.0","11.7","6.0","12.6","0.0","0.0","37.5","12.9","65","112","-10.7",22200904,"2023-02-25","MIA",5
"19010","Jimmy Butler","33:26",".833",".750",".000","2.500","3.3","6.2","4.8","36.8","1.4","0.0","15.2","25.6","152","110","12.5",22200904,"2023-02-25","MIA",28
"19011","Kevin Love","26:10",".547",".500",".818",".182","0.0","51.8","26.5","14.9","0.0","3.2","0.0","19.6","112","98","6.9",22200904,"2023-02-25","MIA",13
"19012","Max Strus","18:41",".000",".000","1.000",".000","5.8","16.8","11.4","16.1","0.0","0.0","25.0","9.3","43","110","-11.3",22200904,"2023-02-25","MIA",0
"19013","Tyler Herro","40:53",".633",".565",".522",".304","2.7","15.3","9.1","29.0","1.2","2.1","7.1","29.7","121","107","10.5",22200904,"2023-02-25","MIA",33
"19014","Victor Oladipo","21:14",".000",".000",".800",".000","0.0","0.0","0.0","7.1","0.0","0.0","28.6","14.3","9","115","-21.7",22200904,"2023-02-25","MIA",0
"19015","Aaron Nesmith","19:45",".286",".286",".286",".000","4.9","19.4","12.2","0.0","0.0","0.0","0.0","15.2","70","111","-16.0",22200905,"2023-02-25","IND",4
"19016","Andrew Nembhard","24:13",".591",".591",".545",".000","0.0","7.9","4.0","15.6","3.9","0.0","0.0","19.4","122","107","4.5",22200905,"2023-02-25","IND",13
"19017","Bennedict Mathurin","28:45",".607",".538",".308",".462","3.3","3.3","3.3","4.4","1.7","2.7","6.0","24.8","118","113","-0.5",22200905,"2023-02-25","IND",19
"19018","Buddy Hield","30:55",".500",".500",".889",".000","0.0","12.4","6.2","7.2","4.6","0.0","10.0","13.8","94","104","-2.0",22200905,"2023-02-25","IND",9
"19019","Chris Duarte","14:33",".551",".500",".600",".200","0.0","13.2","6.6","8.0","0.0","0.0","0.0","16.0","118","113","-4.7",22200905,"2023-02-25","IND",6
"19020","Jalen Smith","19:43",".438",".438",".250",".000","19.5","14.6","17.0","0.0","0.0","20.0","0.0","17.4","113","102","0.0",22200905,"2023-02-25","IND",7
"19021","Jordan Nwora","21:21",".676",".708",".417",".250","9.0","27.0","18.0","44.9","2.2","0.0","7.0","28.7","137","103","16.2",22200905,"2023-02-25","IND",18
"19022","Myles Turner","28:17",".632",".632",".211",".000","3.4","23.8","13.6","5.8","1.7","2.8","0.0","28.7","123","104","5.2",22200905,"2023-02-25","IND",24
"19023","T.J. McConnell","19:01",".500",".500",".333",".000","5.0","25.2","15.1","43.7","2.5","0.0","25.0","18.0","111","103","-0.3",22200905,"2023-02-25","IND",6
"19024","Tyrese Haliburton","33:27",".697",".667",".444",".444","0.0","2.9","1.4","49.2","0.0","2.4","15.7","16.3","145","117","6.2",22200905,"2023-02-25","IND",15
"19025","Admiral Schofield","3:09","","","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0","128","-8.3",22200905,"2023-02-25","ORL",0
"19026","Bol Bol","21:56",".667",".667",".000",".000","4.4","4.4","4.4","0.0","0.0","11.1","25.0","7.3","104","118","-3.1",22200905,"2023-02-25","ORL",4
"19027","Cole Anthony","16:39",".457",".286",".286",".571","0.0","23.1","11.5","49.3","0.0","9.8","18.6","25.9","98","114","3.5",22200905,"2023-02-25","ORL",8
"19028","Franz Wagner","34:17",".717",".667",".417",".500","2.8","14.0","8.4","11.1","1.4","0.0","6.4","18.3","145","122","5.5",22200905,"2023-02-25","ORL",21
"19029","Gary Harris","26:09",".282",".188",".875",".250","11.0","11.0","11.0","5.5","0.0","0.0","0.0","13.6","90","126","-7.0",22200905,"2023-02-25","ORL",5
"19030","Goga Bitadze","9:24",".872",".833",".333",".333","10.2","51.1","30.6","20.6","0.0","0.0","0.0","14.7","188","116","16.1",22200905,"2023-02-25","ORL",6
"19031","Jalen Suggs","25:39",".509",".417",".417",".333","3.7","15.0","9.4","13.6","0.0","6.3","6.8","23.1","113","119","3.1",22200905,"2023-02-25","ORL",14
"19032","Markelle Fultz","31:21",".541",".429",".000",".429","6.1","9.2","7.7","17.8","1.5","0.0","19.4","26.4","101","122","-4.0",22200905,"2023-02-25","ORL",18
"19033","Moritz Wagner","20:38",".500",".500",".250",".000","0.0","18.6","9.3","18.1","0.0","0.0","0.0","15.5","116","124","-2.3",22200905,"2023-02-25","ORL",8
"19034","Paolo Banchero","32:50",".595",".500",".167",".750","2.9","14.6","8.8","0.0","1.5","2.5","11.1","21.9","115","119","-0.4",22200905,"2023-02-25","ORL",19
"19035","Wendell Carter Jr.","17:58",".183",".091",".455",".545","26.7","32.1","29.4","0.0","2.7","0.0","12.8","34.9","56","114","-22.7",22200905,"2023-02-25","ORL",5
"19036","Brandon Ingram","36:06",".400",".341",".273",".182","0.0","14.4","5.7","13.0","0.0","0.0","0.0","26.7","91","131","-7.2",22200906,"2023-02-25","NOP",19
"19037","CJ McCollum","33:52",".342",".342",".474",".000","2.5","3.8","3.0","18.0","0.0","0.0","5.0","24.0","78","133","-10.0",22200906,"2023-02-25","NOP",13
"19038","Dyson Daniels","4:07","","","","","0.0","0.0","0.0","58.3","0.0","0.0","","0.0","220","134","6.7",22200906,"2023-02-25","NOP",0
"19039","Garrett Temple","4:07",".000",".000",".000",".000","0.0","31.5","12.5","0.0","0.0","0.0","0.0","19.7","0","126","-25.2",22200906,"2023-02-25","NOP",0
"19040","Herbert Jones","13:26",".600",".600",".200",".000","6.4","19.3","11.5","24.4","0.0","0.0","16.7","18.1","110","129","-1.5",22200906,"2023-02-25","NOP",6
"19041","Jaxson Hayes","4:07",".000",".000","1.000",".000","0.0","31.5","12.5","29.1","11.4","0.0","0.0","9.9","46","99","6.3",22200906,"2023-02-25","NOP",0
"19042","Jonas Valanciunas","32:16",".487",".455",".091",".273","10.6","24.1","16.0","9.1","0.0","0.0","14.0","18.0","100","128","-7.2",22200906,"2023-02-25","NOP",12
"19043","Jose Alvarado","15:52",".429",".429",".429",".000","0.0","0.0","0.0","29.3","3.0","0.0","0.0","17.9","103","127","-3.9",22200906,"2023-02-25","NOP",6
"19044","Josh Richardson","33:43",".595",".577",".615",".077","2.5","3.8","3.1","18.1","5.6","0.0","6.9","17.4","119","120","6.0",22200906,"2023-02-25","NOP",16
"19045","Kira Lewis Jr.","4:07","1.389","1.500","1.000","1.000","0.0","31.5","12.5","0.0","11.4","0.0","0.0","28.4","270","99","70.0",22200906,"2023-02-25","NOP",8
"19046","Larry Nance Jr.","4:41","","","","","18.3","0.0","11.0","0.0","0.0","0.0","100.0","8.7","49","134","-18.4",22200906,"2023-02-25","NOP",0
"19047","Naji Marshall","15:06",".381",".286",".429",".286","11.4","17.2","13.7","18.9","3.1","0.0","0.0","21.2","103","123","0.5",22200906,"2023-02-25","NOP",6
"19048","Trey Murphy III","27:27",".533",".444",".333",".333","3.1","4.7","3.8","10.6","0.0","0.0","0.0","15.3","122","133","-3.4",22200906,"2023-02-25","NOP",11
"19049","Willy Hernangomez","11:03",".678",".625",".250","1.500","15.5","70.4","37.4","0.0","12.7","0.0","13.1","28.1","126","87","18.0",22200906,"2023-02-25","NOP",9
"19050","Derrick Rose","2:21",".000",".000",".750",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","69.8","0","112","-80.4",22200906,"2023-02-25","NYK",0
"19051","Immanuel Quickley","26:35",".623",".600",".700",".100","4.9","19.3","13.6","10.0","1.8","5.6","16.1","19.2","118","97","5.9",22200906,"2023-02-25","NYK",13
"19052","Isaiah Hartenstein","19:05",".667",".667",".000",".000","34.0","22.5","27.0","12.6","0.0","0.0","25.0","8.6","153","103","3.4",22200906,"2023-02-25","NYK",4
"19053","Jalen Brunson","31:34",".590",".500",".538",".692","0.0","5.4","3.3","20.3","0.0","0.0","15.0","25.9","120","110","-1.2",22200906,"2023-02-25","NYK",20
"19054","Jericho Sims","4:07","","","","","0.0","20.8","12.5","0.0","0.0","18.2","100.0","10.0","0","91","-7.3",22200906,"2023-02-25","NYK",0
"19055","Josh Hart","25:31",".915",".917",".167",".833","5.1","13.4","10.1","10.6","0.0","5.9","19.6","16.4","152","103","10.6",22200906,"2023-02-25","NYK",15
"19056","Julius Randle","32:36",".685",".675",".500",".050","4.0","15.8","11.1","25.6","0.0","0.0","8.9","28.2","139","106","11.3",22200906,"2023-02-25","NYK",28
"19057","Miles McBride","4:02",".000",".000","1.000",".000","0.0","42.5","25.6","0.0","0.0","0.0","0.0","10.2","0","96","-16.0",22200906,"2023-02-25","NYK",0
"19058","Mitchell Robinson","28:03",".935","1.000",".000",".400","13.9","30.6","23.9","0.0","0.0","2.7","25.4","11.5","139","98","3.2",22200906,"2023-02-25","NYK",11
"19059","Obi Toppin","15:24",".300",".300","1.000",".000","0.0","11.1","6.7","0.0","0.0","4.9","28.6","18.6","46","104","-12.9",22200906,"2023-02-25","NYK",3
"19060","Quentin Grimes","21:50",".563",".563",".875",".000","0.0","3.9","2.4","5.7","0.0","0.0","11.1","16.9","110","111","-3.3",22200906,"2023-02-25","NYK",9
"19061","RJ Barrett","28:52",".822",".769",".538",".385","0.0","11.9","7.2","36.7","0.0","0.0","16.5","25.8","152","108","14.4",22200906,"2023-02-25","NYK",25
"19062","Bruce Brown","24:47",".333",".333",".167",".000","3.9","20.2","11.9","13.7","0.0","0.0","7.7","22.9","74","116","-9.1",22200907,"2023-02-25","DEN",8
"19063","Christian Braun","21:19",".799",".833",".333",".333","4.5","14.1","9.2","16.7","0.0","0.0","12.7","16.1","139","118","7.7",22200907,"2023-02-25","DEN",11
"19064","Ish Smith","4:15","1.000","1.000",".000",".000","0.0","23.5","11.5","91.4","0.0","0.0","66.7","30.8","84","116","-2.5",22200907,"2023-02-25","DEN",2
"19065","Jack White","4:15","1.215","1.500","1.000","1.000","0.0","23.5","11.5","100.0","0.0","0.0","0.0","29.5","244","115","64.8",22200907,"2023-02-25","DEN",7
"19066","Jamal Murray","25:01",".298",".269",".385",".077","7.7","4.0","5.9","25.4","2.0","0.0","6.9","25.2","79","116","-5.6",22200907,"2023-02-25","DEN",8
"19067","Jeff Green","24:47",".685",".571",".714",".571","3.9","12.1","7.9","6.4","0.0","3.8","18.6","18.9","117","116","2.0",22200907,"2023-02-25","DEN",12
"19068","Kentavious Caldwell-Pope","26:41",".564",".500",".500",".500","0.0","3.7","1.8","6.2","1.8","3.5","9.3","17.6","107","114","-1.2",22200907,"2023-02-25","DEN",11
"19069","Michael Porter Jr.","18:58",".250",".250",".700",".000","5.1","10.5","7.7","8.2","0.0","0.0","9.1","25.3","58","119","-15.0",22200907,"2023-02-25","DEN",5
"19070","Nikola Jokic","26:41",".656",".636",".000",".091","10.8","37.5","23.9","23.1","0.0","0.0","20.8","23.6","112","112","3.4",22200907,"2023-02-25","DEN",15
"19071","Peyton Watson","4:15","1.500","1.500","1.000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.3","300","122","17.9",22200907,"2023-02-25","DEN",3
"19072","Reggie Jackson","18:44",".444",".444",".667",".000","5.1","5.3","5.2","27.1","2.6","0.0","10.0","23.3","96","115","-0.7",22200907,"2023-02-25","DEN",8
"19073","Thomas Bryant","21:19",".250",".250",".000",".000","4.5","32.8","18.4","0.0","2.3","4.4","20.0","10.2","52","105","-5.4",22200907,"2023-02-25","DEN",2
"19074","Vlatko Cancar","18:58",".200",".200",".600",".000","0.0","10.5","5.2","7.6","0.0","5.0","16.7","13.8","44","116","-11.3",22200907,"2023-02-25","DEN",2
"19075","Brandon Clarke","18:30",".667",".667",".000",".000","16.2","31.1","23.8","7.5","0.0","0.0","25.0","18.8","113","97","-0.2",22200907,"2023-02-25","MEM",8
"19076","David Roddy","4:15",".000",".000",".500",".000","0.0","22.6","11.5","0.0","0.0","0.0","0.0","20.4","0","100","-24.2",22200907,"2023-02-25","MEM",0
"19077","Desmond Bane","24:32",".372",".346",".538",".077","8.2","11.7","10.0","21.1","2.0","3.8","6.9","25.6","95","96","-0.5",22200907,"2023-02-25","MEM",10
"19078","Dillon Brooks","24:14",".667",".667",".444",".000","4.1","7.9","6.1","5.6","2.0","0.0","0.0","16.1","139","100","5.8",22200907,"2023-02-25","MEM",12
"19079","Ja Morant","24:14",".569",".528",".222",".278","0.0","27.7","14.1","29.2","2.0","0.0","16.5","43.4","102","93","2.5",22200907,"2023-02-25","MEM",23
"19080","Jake LaRavia","4:15",".000",".000","1.000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.2","0","108","-15.9",22200907,"2023-02-25","MEM",0
"19081","Jaren Jackson Jr.","20:55",".444",".357",".429",".286","0.0","13.8","7.0","0.0","2.4","4.4","20.2","20.5","73","94","-10.2",22200907,"2023-02-25","MEM",7
"19082","John Konchar","14:07",".333",".333",".667",".000","0.0","20.4","10.4","8.2","7.0","0.0","0.0","9.2","88","85","3.6",22200907,"2023-02-25","MEM",2
"19083","Kennedy Chandler","4:15",".500",".500",".000",".000","23.5","0.0","11.5","33.5","11.6","0.0","0.0","20.4","139","81","22.4",22200907,"2023-02-25","MEM",2
"19084","Kenneth Lofton Jr.","4:15",".500",".500",".500",".000","0.0","0.0","0.0","33.5","11.6","0.0","0.0","20.4","123","81","17.1",22200907,"2023-02-25","MEM",2
"19085","Luke Kennard","24:37",".857",".857",".714",".000","0.0","7.8","4.0","10.5","0.0","0.0","0.0","12.4","171","105","7.6",22200907,"2023-02-25","MEM",12
"19086","Santi Aldama","22:50",".417",".417",".833",".000","8.8","16.8","12.9","5.2","4.3","0.0","14.3","13.3","94","92","-1.7",22200907,"2023-02-25","MEM",5
"19087","Tyus Jones","19:31",".708",".708",".833",".000","0.0","9.8","5.0","40.7","0.0","0.0","0.0","26.7","153","104","17.4",22200907,"2023-02-25","MEM",17
"19088","Xavier Tillman","25:15","1.000","1.000",".000",".000","4.0","22.8","13.6","22.6","0.0","3.7","14.3","12.0","176","97","10.4",22200907,"2023-02-25","MEM",12
"19089","Ziaire Williams","4:15",".000",".000","1.000",".000","23.5","0.0","11.5","0.0","0.0","0.0","50.0","20.4","35","107","-26.8",22200907,"2023-02-25","MEM",0
"19090","Al Horford","32:25",".833",".833",".889",".000","0.0","13.8","6.9","8.3","1.6","0.0","0.0","12.9","169","116","8.9",22200908,"2023-02-25","BOS",15
"19091","Derrick White","25:15",".872",".889",".333",".333","4.4","0.0","2.2","12.8","0.0","3.7","0.0","19.0","180","120","14.3",22200908,"2023-02-25","BOS",18
"19092","Grant Williams","28:52",".291",".250",".833",".333","3.9","15.5","9.7","8.0","0.0","3.3","0.0","11.1","89","116","-5.1",22200908,"2023-02-25","BOS",4
"19093","Jaylen Brown","36:57",".560",".524",".190",".238","3.0","9.1","6.0","13.0","4.2","0.0","14.7","34.2","104","111","1.4",22200908,"2023-02-25","BOS",26
"19094","Jayson Tatum","36:26",".503",".500",".471",".118","9.2","30.6","19.9","23.4","0.0","2.6","21.9","29.2","98","114","0.8",22200908,"2023-02-25","BOS",18
"19095","Malcolm Brogdon","20:33",".417",".417",".333",".000","0.0","38.0","19.0","6.1","0.0","4.6","0.0","13.6","96","110","-2.7",22200908,"2023-02-25","BOS",5
"19096","Marcus Smart","26:28",".455",".455",".545",".000","0.0","8.4","4.2","15.2","1.9","0.0","15.4","22.8","90","116","-6.9",22200908,"2023-02-25","BOS",10
"19097","Robert Williams III","31:10","1.000","1.000",".000",".000","10.7","17.9","14.3","4.8","1.7","0.0","12.5","11.9","178","115","7.2",22200908,"2023-02-25","BOS",14
"19098","Sam Hauser","1:54","","","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0","121","-15.1",22200908,"2023-02-25","BOS",0
"19099","De'Anthony Melton","24:36",".717",".750","1.000",".500","0.0","9.1","4.5","12.5","0.0","0.0","0.0","9.2","150","124","-0.8",22200908,"2023-02-25","PHI",7
"19100","Georges Niang","12:41",".000",".000",".667",".000","0.0","8.8","4.4","0.0","4.1","0.0","0.0","11.0","0","115","-13.1",22200908,"2023-02-25","PHI",0
"19101","Jalen McDaniels","14:50",".410",".500",".250",".500","0.0","15.1","7.5","0.0","3.5","0.0","0.0","15.3","79","115","-3.8",22200908,"2023-02-25","PHI",4
"19102","James Harden","41:23",".526",".375",".500",".563","2.7","13.5","8.1","31.8","3.7","0.0","16.7","26.9","106","115","2.7",22200908,"2023-02-25","PHI",21
"19103","Joel Embiid","39:49",".709",".571",".048",".857","2.8","30.8","16.8","29.4","0.0","7.2","9.4","37.2","138","114","17.3",22200908,"2023-02-25","PHI",41
"19104","P.J. Tucker","37:32",".444",".429",".571",".286","14.9","32.7","23.8","3.9","0.0","0.0","0.0","9.7","124","119","-0.1",22200908,"2023-02-25","PHI",7
"19105","Paul Reed","4:42",".000",".000",".000",".000","23.8","0.0","11.9","0.0","10.9","0.0","66.7","29.6","26","101","-23.9",22200908,"2023-02-25","PHI",0
"19106","Shake Milton","1:48","","","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0","127","-8.6",22200908,"2023-02-25","PHI",0
"19107","Tobias Harris","37:33",".738",".792",".417",".167","0.0","0.0","0.0","5.2","1.4","0.0","7.2","17.2","128","123","2.2",22200908,"2023-02-25","PHI",19
"19108","Tyrese Maxey","25:06",".400",".400",".200",".000","0.0","8.9","4.4","14.0","2.0","0.0","0.0","18.5","90","119","-6.1",22200908,"2023-02-25","PHI",8
"19109","Blake Wesley","19:45",".410",".250",".000",".500","0.0","15.5","7.5","27.3","2.4","0.0","17.0","12.4","94","114","-2.2",22200909,"2023-02-25","SAS",4
"19110","Charles Bassey","14:51",".750",".750",".000",".000","6.5","13.8","10.0","11.4","6.4","0.0","33.3","16.8","100","105","-4.0",22200909,"2023-02-25","SAS",6
"19111","Devonte' Graham","29:02",".421",".409",".727",".182","3.3","10.6","6.8","20.0","0.0","2.6","0.0","17.0","101","119","-2.3",22200909,"2023-02-25","SAS",10
"19112","Doug McDermott","18:23",".300",".300","1.000",".000","0.0","11.1","5.4","0.0","0.0","0.0","28.6","15.9","42","120","-18.4",22200909,"2023-02-25","SAS",3
"19113","Gorgui Dieng","0:44","","","","","0.0","100.0","67.5","0.0","0.0","0.0","","0.0","0","75","0.4",22200909,"2023-02-25","SAS",0
